"institute","proj","exper","field","plot","rep","app.start","sub.period","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","app.method.orig","incorp.orig","man.source.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"WUR","B1992-14","B1992-14","45-Slootdorp","45",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","45","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:45-Slootdorp.P:45.T:45.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,21,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,10.7,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",25.2,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,39,NA,NA,NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:45-Slootdorp.P:45.T:45.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-14.E:B1992-14","","Huijsmans, Jan",111,1.05,4.82,7.04,10.1,12,14.9,18.3,NA,NA,20.2,20.2,1.05,4.82,7.04,10.1,12,14.9,18.3,NA,NA,20.2,20.2,0.00944,0.0435,0.0635,0.0913,0.108,0.135,0.165,NA,NA,0.182,0.182,0,0,0,0,0,0,0,NA,NA,0,0,9.3,10.5,11.9,11.7,8.8,8.01,8.14,7.8,7.8,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.9,6.95,6.18,5.26,4.09,3.46,3.03,3.43,3.43,3.43,6.9,6.95,6.18,5.26,4.09,3.46,3.03,3.43,3.43,3.43,149,350,440,494,306,255,284,326,326,326,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,292,300,9,0.5,0.00858,0.951,0.5,24.5,0.5,95,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3148,3152,606
"WUR","B1992-14","B1992-14","46-Slootdorp","46",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","46","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:46-Slootdorp.P:46.T:46.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,16,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,10.7,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",28,"t/ha","shallow",0.05,NA,NA,NA,NA,"none",0,NA,NA,NA,40,NA,NA,NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:46-Slootdorp.P:46.T:46.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-14.E:B1992-14","","Huijsmans, Jan",123,2.43,10.4,14.6,18.4,22.1,26.2,28.2,NA,NA,31.4,31.4,2.43,10.4,14.6,18.4,22.1,26.2,28.2,NA,NA,31.4,31.4,0.0197,0.0841,0.118,0.149,0.18,0.212,0.229,NA,NA,0.255,0.255,0,0,0,0,0,0,0,NA,NA,0,0,9.3,10.9,12.2,11.7,8.72,8.03,8.16,7.81,7.81,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,6.8,5.95,5.12,4.01,3.43,3,3.41,3.41,3.41,7.4,6.8,5.95,5.12,4.01,3.43,3,3.41,3.41,3.41,183,411,479,524,314,259,285,326,326,326,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,301,309,9,0.5,0.0137,1.69,0.5,24.5,0.5,94.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","Shallow","pig",NA,"",NA,214,3149,3153,606
"WUR","B1992-14","B1992-14","47-Slootdorp","47",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","47","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:47-Slootdorp.P:47.T:47.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,21,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,10.7,NA,NA,4.4,NA,NA,NA,NA,NA,"cs",26.3,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,41,NA,NA,NA,"D:1.I:WUR.Pr:B1992-14.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-14.F:47-Slootdorp.P:47.T:47.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-14.E:B1992-14","","Huijsmans, Jan",116,0.298,0.5,0.506,0.728,1.4,1.49,1.5,NA,NA,1.51,1.51,0.298,0.5,0.506,0.728,1.4,1.49,1.5,NA,NA,1.51,1.51,0.00257,0.00432,0.00438,0.00629,0.0121,0.0129,0.013,NA,NA,0.013,0.013,0,0,0,0,0,0,0,NA,NA,0,0,9,9.92,11.5,11.6,8.82,8.03,8.15,7.81,7.81,7.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.86,6.26,5.33,4.14,3.49,3.05,3.42,3.42,3.42,6,6.86,6.26,5.33,4.14,3.49,3.05,3.42,3.42,3.42,134,308,357,424,282,245,278,321,321,321,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,318,9,0.5,0.00343,0.397,0.5,24.5,0.5,95.6,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Closed slot injection","None","pig",NA,"",NA,214,3150,3154,606
"WUR","B1992-19","B1992-19","48-Slootdorp","48",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","48","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-19.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-19.F:48-Slootdorp.P:48.T:48.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,22,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,9.77,NA,NA,4,NA,NA,NA,NA,NA,"bc",16.4,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,42,NA,NA,NA,"D:1.I:WUR.Pr:B1992-19.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-19.F:48-Slootdorp.P:48.T:48.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-19.E:B1992-19","","Huijsmans, Jan",65.6,11.4,29.9,34.4,36.8,39.1,43.6,45.3,NA,NA,46.3,46.3,11.4,29.9,34.4,36.8,39.1,43.6,45.3,NA,NA,46.3,46.3,0.174,0.456,0.525,0.561,0.595,0.664,0.691,NA,NA,0.705,0.705,0,0,0,0,0,0,0,NA,NA,0,0,10.6,11.3,11.6,11.6,11.3,11.6,10.8,9.94,9.94,9.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.4,7.65,6.8,5.82,3.62,3.66,4.03,3.85,3.85,3.85,7.4,7.65,6.8,5.82,3.62,3.66,4.03,3.85,3.85,3.85,457,1000,1170,1230,756,534,528,552,552,552,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,327,9,0.5,0.168,11,0.5,25.1,0.5,94.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3151,3155,607
"WUR","B1992-20","B1992-20","49-Slootdorp","49",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","49","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-20.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-20.F:49-Slootdorp.P:49.T:49.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,19,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,6.64,NA,NA,3.9,NA,NA,NA,NA,NA,"bc",17.4,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,43,NA,NA,NA,"D:1.I:WUR.Pr:B1992-20.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-20.F:49-Slootdorp.P:49.T:49.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-20.E:B1992-20","","Huijsmans, Jan",67.9,9.23,24.5,29.8,33,34.3,40.4,42.4,NA,NA,43.7,43.7,9.23,24.5,29.8,33,34.3,40.4,42.4,NA,NA,43.7,43.7,0.136,0.361,0.438,0.486,0.505,0.595,0.625,NA,NA,0.644,0.644,0,0,0,0,0,0,0,NA,NA,0,0,23.2,25.7,28.6,30.8,24.4,21.8,21.8,18.4,18.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,5.79,6.29,6.02,3.46,3.85,3.85,4.4,4.4,4.4,4.7,5.79,6.29,6.02,3.46,3.85,3.85,4.4,4.4,4.4,597,1260,1390,1450,945,746,746,913,913,913,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,336,9,0.5,0.144,9.78,0.5,25,0.5,95.6,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3152,3156,608
"WUR","B1992-24","B1992-24","50-Slootdorp","50",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","50","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-24.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-24.F:50-Slootdorp.P:50.T:50.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,15,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,7.75,NA,NA,4.4,NA,NA,NA,NA,NA,"bc",15.3,"t/ha","none",NA,NA,NA,NA,NA,"none",0,NA,NA,NA,44,NA,NA,NA,"D:1.I:WUR.Pr:B1992-24.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-24.F:50-Slootdorp.P:50.T:50.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-24.E:B1992-24","","Huijsmans, Jan",67.3,16.8,37,43.5,49,50.1,52.3,53.1,NA,NA,53.5,53.5,16.8,37,43.5,49,50.1,52.3,53.1,NA,NA,53.5,53.5,0.25,0.55,0.646,0.728,0.744,0.777,0.789,NA,NA,0.795,0.795,0,0,0,0,0,0,0,NA,NA,0,0,18.2,19.2,20.5,21.7,19.1,18.9,19,19.2,19.2,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.14,5.41,5.73,5.2,4.74,3.84,3.58,3.58,3.58,4.9,5.14,5.41,5.73,5.2,4.74,3.84,3.58,3.58,3.58,386,865,1130,1240,934,783,821,925,925,925,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,337,345,9,0.5,0.299,20.1,0.5,24.4,0.5,95.5,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","None","Broadcast","None","pig",NA,"",NA,214,3153,3157,609
"WUR","B1992-37","B1992-37","51-Slootdorp","51",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","51","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-37.F:51-Slootdorp.P:51.T:51.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,21,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,6.07,NA,NA,3.8,NA,NA,NA,NA,NA,"bc",29.1,"t/ha","none",NA,NA,NA,NA,NA,"stubble",13,NA,NA,NA,45,NA,NA,NA,"D:1.I:WUR.Pr:B1992-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-37.F:51-Slootdorp.P:51.T:51.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-37.E:B1992-37","","Huijsmans, Jan",111,21.5,47.4,53,60.1,68.3,75.9,79.1,NA,NA,81.8,81.8,21.5,47.4,53,60.1,68.3,75.9,79.1,NA,NA,81.8,81.8,0.194,0.429,0.479,0.544,0.618,0.687,0.716,NA,NA,0.74,0.74,0,0,0,0,0,0,0,NA,NA,0,0,14.8,14.6,14.6,14.4,14.1,14.6,15,15.1,15.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.1,6.32,6.32,5.23,3.24,3.55,3.22,3.82,3.82,3.82,6.1,6.32,6.32,5.23,3.24,3.55,3.22,3.82,3.82,3.82,555,954,954,786,459,494,473,494,494,494,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,354,9,0.5,0.225,24.9,0.5,24.6,0.5,92.9,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","None","pig",NA,"",NA,214,3154,3158,610
"WUR","B1992-37","B1992-37","53-Slootdorp","53",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","53","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-37.F:53-Slootdorp.P:53.T:53.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,21,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,6.07,NA,NA,3.8,NA,NA,NA,NA,NA,"bc",28.3,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",13,NA,NA,NA,46,NA,NA,NA,"D:1.I:WUR.Pr:B1992-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-37.F:53-Slootdorp.P:53.T:53.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-37.E:B1992-37","","Huijsmans, Jan",108,5.07,11.2,12.9,14.1,15.6,19.3,20.4,NA,NA,21.9,21.9,5.07,11.2,12.9,14.1,15.6,19.3,20.4,NA,NA,21.9,21.9,0.0472,0.104,0.12,0.131,0.145,0.18,0.19,NA,NA,0.203,0.203,0,0,0,0,0,0,0,NA,NA,0,0,14.5,14.5,14.4,14.2,14.1,14.5,15,15.1,15.1,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6.27,5.9,5.17,3.36,3.66,3.25,3.84,3.84,3.84,6,6.27,5.9,5.17,3.36,3.66,3.25,3.84,3.84,3.84,553,940,992,1090,638,440,444,476,476,476,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,355,363,9,0.5,0.0498,5.35,0.5,24.7,0.5,93.6,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3155,3159,610
"WUR","B1992-37","B1992-37","54-Slootdorp","54",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","54","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-37.F:54-Slootdorp.P:54.T:54.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sandy loam",NA,21,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,6.07,NA,NA,3.8,NA,NA,NA,NA,NA,"bc",29.2,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",13,NA,NA,NA,47,NA,NA,NA,"D:1.I:WUR.Pr:B1992-37.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-37.F:54-Slootdorp.P:54.T:54.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-37.E:B1992-37","","Huijsmans, Jan",111,4.19,9.83,11.2,13.2,16.9,21.6,23.3,NA,NA,24.7,24.7,4.19,9.83,11.2,13.2,16.9,21.6,23.3,NA,NA,24.7,24.7,0.0378,0.0886,0.101,0.119,0.152,0.195,0.21,NA,NA,0.222,0.222,0,0,0,0,0,0,0,NA,NA,0,0,14.8,14.6,14.6,14.4,14.1,14.7,15.1,15.2,15.2,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.3,6.35,6.35,5.31,3.3,3.61,3.25,3.85,3.85,3.85,6.3,6.35,6.35,5.31,3.3,3.61,3.25,3.85,3.85,3.85,592,940,940,780,465,499,478,498,498,498,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,364,372,9,0.5,0.0463,5.14,0.5,24.7,0.5,93,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3156,3160,610
"WUR","B1992-38","B1992-38","55-Slootdorp","55",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","55","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-38.F:55-Slootdorp.P:55.T:55.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,19,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,5.58,NA,NA,3.9,NA,NA,NA,NA,NA,"bc",28.7,"t/ha","none",NA,NA,NA,NA,NA,"stubble",13,NA,NA,NA,48,NA,NA,NA,"D:1.I:WUR.Pr:B1992-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-38.F:55-Slootdorp.P:55.T:55.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-38.E:B1992-38","","Huijsmans, Jan",112,17.4,46.4,57.4,67.8,76.4,84.4,88.1,NA,NA,89.5,89.5,17.4,46.4,57.4,67.8,76.4,84.4,88.1,NA,NA,89.5,89.5,0.155,0.415,0.513,0.606,0.683,0.754,0.787,NA,NA,0.8,0.8,0,0,0,0,0,0,0,NA,NA,0,0,16.1,17.1,17.1,18.3,15.5,15.5,15.6,15.7,15.7,15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.7,5.38,5.38,5.37,4.16,3.15,2.72,2.34,2.34,2.34,4.7,5.38,5.38,5.37,4.16,3.15,2.72,2.34,2.34,2.34,382,753,753,1030,593,380,354,366,366,366,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,373,381,9,0.5,0.166,18.6,0.5,25.1,0.5,93.7,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","None","pig",NA,"",NA,214,3157,3161,611
"WUR","B1992-38","B1992-38","56-Slootdorp","56",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","56","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-38.F:56-Slootdorp.P:56.T:56.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,19,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,5.58,NA,NA,3.9,NA,NA,NA,NA,NA,"bc",29.8,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",13,NA,NA,NA,49,NA,NA,NA,"D:1.I:WUR.Pr:B1992-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-38.F:56-Slootdorp.P:56.T:56.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-38.E:B1992-38","","Huijsmans, Jan",116,5.68,15,18.4,20.9,24,27.8,29.6,NA,NA,30.2,30.2,5.68,15,18.4,20.9,24,27.8,29.6,NA,NA,30.2,30.2,0.0489,0.129,0.158,0.18,0.206,0.239,0.255,NA,NA,0.26,0.26,0,0,0,0,0,0,0,NA,NA,0,0,16.5,17.3,18.2,18.3,15.5,15.5,15.6,15.8,15.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,5.62,5.8,5.14,4.08,3.11,2.69,2.31,2.31,2.31,4.9,5.62,5.8,5.14,4.08,3.11,2.69,2.31,2.31,2.31,436,824,935,1010,591,376,349,359,359,359,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,390,9,0.5,0.0549,6.38,0.5,24.8,0.5,93.3,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3158,3162,611
"WUR","B1992-38","B1992-38","57-Slootdorp","57",NA,NA,3,"../../data-submitted/03/WUR/WUR_arable_2024.xlsx","57","IHF","IHF",NA,"D:1.I:WUR.Pr:B1992-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-38.F:57-Slootdorp.P:57.T:57.R:NA.R2:.T:NA.M:IHFIHF",NA,NA,NA,NA,"NL",NA,NA,NA,NA,NA,"sand",NA,19,NA,NA,NA,NA,"no","pig",NA,NA,NA,"None",NA,NA,5.58,NA,NA,3.9,NA,NA,NA,NA,NA,"bc",29.3,"t/ha","shallow",0.05,NA,NA,NA,NA,"stubble",13,NA,NA,NA,50,NA,NA,NA,"D:1.I:WUR.Pr:B1992-38.F:../../data-submitted/03/WUR/WUR_arable_2024.xlsx.E:B1992-38.F:57-Slootdorp.P:57.T:57.R:NA.R2:.T:NA","D:1.I:WUR.Pr:B1992-38.E:B1992-38","","Huijsmans, Jan",114,3.48,9.3,11.7,13.7,15.7,18.6,20.2,NA,NA,20.8,20.8,3.48,9.3,11.7,13.7,15.7,18.6,20.2,NA,NA,20.8,20.8,0.0305,0.0814,0.102,0.119,0.138,0.163,0.177,NA,NA,0.182,0.182,0,0,0,0,0,0,0,NA,NA,0,0,16,16.9,17.9,18.3,15.5,15.6,15.6,15.8,15.8,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5,5.2,5.68,5.38,4.14,3.15,2.72,2.34,2.34,2.34,4.5,5.2,5.68,5.38,4.14,3.15,2.72,2.34,2.34,2.34,342,713,866,1010,580,379,355,367,367,367,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,399,9,0.5,0.0343,3.92,0.5,25,0.5,93.9,NA,NA,1.5,NA,2,NA,NA,NA,NA,NA,FALSE,"IHF","micro met","stubble","Broadcast","Shallow","pig",NA,"",NA,214,3159,3163,611
