"pid","pmid","oid","row.in.file.int","interval","t.start","t.end","t.start.orig","t.end.orig","dt","dt.calc","dt.diff","ct","mt","cta","bta","bg.dl","bg.val","bg.unit","MOL","ustar","rl","air.pres","air.pres.unit","j.NH3","j.rel","e.int","e.cum","e.rel","air.temp","soil.temp","soil.temp.surf","pH.surf","rad","wind","wind.2m","soil.temp.z.int","air.temp.z.int","wind.z.int","wind.loc.int","far.loc.int","chamber.vol","chamber.flow","chamber.AER","rain","rain.rate","rain.cum","rh","notes.int","flag.int"
3364,3368,93927,70,22,2025-04-04 21:08:32.869,2025-04-04 23:40:27.072,"1743800912.869","1743800912.869",2.53,2.53,1.33e-15,55.7,54.4,55.7,53.2,NA,0.0229,"ppm",NA,NA,NA,NA,NA,0.0617,0.000766,0.156,19.4,0.241,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93928,71,23,2025-04-04 23:40:27.072,2025-04-05 02:12:23.049,"1743810027.072","1743810027.072",2.53,2.53,-3.55e-15,58.2,57,58.2,55.7,NA,0.0228,"ppm",NA,NA,NA,NA,NA,0.0534,0.000664,0.135,19.5,0.243,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93929,72,24,2025-04-05 02:12:23.049,2025-04-05 04:44:18.075,"1743819143.049","1743819143.049",2.53,2.53,5.33e-15,60.8,59.5,60.8,58.2,NA,0.0204,"ppm",NA,NA,NA,NA,NA,0.0522,0.000649,0.132,19.7,0.244,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93930,73,25,2025-04-05 04:44:18.075,2025-04-05 07:16:13.786,"1743828258.075","1743828258.075",2.53,2.53,2.22e-15,63.3,62,63.3,60.8,NA,0.0188,"ppm",NA,NA,NA,NA,NA,0.0399,0.000496,0.101,19.8,0.246,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93931,74,26,2025-04-05 07:16:13.786,2025-04-05 09:48:09.279,"1743837373.786","1743837373.786",2.53,2.53,4e-15,65.8,64.6,65.8,63.3,NA,0.0236,"ppm",NA,NA,NA,NA,NA,0.0389,0.000483,0.0984,19.9,0.247,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93932,75,27,2025-04-05 09:48:09.279,2025-04-05 12:20:03.917,"1743846489.279","1743846489.279",2.53,2.53,2.22e-15,68.4,67.1,68.4,65.8,NA,0.0313,"ppm",NA,NA,NA,NA,NA,0.0564,0.000701,0.143,20,0.249,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93933,76,28,2025-04-05 12:20:03.917,2025-04-05 14:51:58.062,"1743855603.917","1743855603.917",2.53,2.53,3.55e-15,70.9,69.6,70.9,68.4,NA,0.0384,"ppm",NA,NA,NA,NA,NA,0.0759,0.000943,0.192,20.2,0.251,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93934,77,29,2025-04-05 14:51:58.062,2025-04-05 17:23:54.119,"1743864718.062","1743864718.062",2.53,2.53,-3.11e-15,73.4,72.2,73.4,70.9,NA,0.0371,"ppm",NA,NA,NA,NA,NA,0.0795,0.000988,0.201,20.4,0.253,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93935,78,30,2025-04-05 17:23:54.119,2025-04-05 19:55:48.823,"1743873834.119","1743873834.119",2.53,2.53,-2.66e-15,76,74.7,76,73.4,NA,0.0283,"ppm",NA,NA,NA,NA,NA,0.0682,0.000848,0.173,20.6,0.256,5.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93936,79,31,2025-04-05 19:55:48.823,2025-04-05 22:27:44.506,"1743882948.823","1743882948.823",2.53,2.53,1.78e-15,78.5,77.2,78.5,76,NA,0.0219,"ppm",NA,NA,NA,NA,NA,0.0424,0.000527,0.107,20.7,0.257,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93937,80,32,2025-04-05 22:27:44.506,2025-04-06 00:59:39.936,"1743892064.506","1743892064.506",2.53,2.53,-6.62e-11,81,79.7,81,78.5,NA,0.0171,"ppm",NA,NA,NA,NA,NA,0.0198,0.000246,0.0502,20.7,0.258,-0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93938,81,33,2025-04-06 00:59:39.936,2025-04-06 03:31:35.45,"1743901179.936","1743901179.936",2.53,2.53,6.62e-11,83.5,82.3,83.5,81,NA,0.019,"ppm",NA,NA,NA,NA,NA,0.0163,0.000202,0.0412,20.8,0.258,-4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93939,82,34,2025-04-06 03:31:35.45,2025-04-06 06:03:29.326,"1743910295.45","1743910295.45",2.53,2.53,8.88e-16,86.1,84.8,86.1,83.5,NA,0.0136,"ppm",NA,NA,NA,NA,NA,0.0117,0.000146,0.0297,20.8,0.258,-5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93940,83,35,2025-04-06 06:03:29.326,2025-04-06 08:35:24.632,"1743919409.326","1743919409.326",2.53,2.53,4.89e-15,88.6,87.3,88.6,86.1,NA,0.0151,"ppm",NA,NA,NA,NA,NA,0.00527,6.54e-05,0.0133,20.8,0.259,-1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93941,84,36,2025-04-06 08:35:24.632,2025-04-06 11:07:20.118,"1743928524.632","1743928524.632",2.53,2.53,1.33e-15,91.1,89.9,91.1,88.6,NA,0.0269,"ppm",NA,NA,NA,NA,NA,0.022,0.000273,0.0557,20.9,0.259,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93942,85,37,2025-04-06 11:07:20.118,2025-04-06 13:39:15.306,"1743937640.118","1743937640.118",2.53,2.53,0,93.7,92.4,93.7,91.1,NA,0.0335,"ppm",NA,NA,NA,NA,NA,0.0479,0.000595,0.121,21,0.261,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93943,86,38,2025-04-06 13:39:15.306,2025-04-06 16:11:10.742,"1743946755.306","1743946755.306",2.53,2.53,4.44e-15,96.2,94.9,96.2,93.7,NA,0.0351,"ppm",NA,NA,NA,NA,NA,0.0594,0.000738,0.15,21.1,0.263,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93944,87,39,2025-04-06 16:11:10.742,2025-04-06 18:43:06.328,"1743955870.742","1743955870.742",2.53,2.53,4.44e-15,98.7,97.5,98.7,96.2,NA,0.0378,"ppm",NA,NA,NA,NA,NA,0.0616,0.000765,0.156,21.3,0.265,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93945,88,40,2025-04-06 18:43:06.328,2025-04-06 21:15:01.581,"1743964986.328","1743964986.328",2.53,2.53,-6.62e-11,101,100,101,98.7,NA,0.027,"ppm",NA,NA,NA,NA,NA,0.0528,0.000656,0.134,21.4,0.266,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93946,89,41,2025-04-06 21:15:01.581,2025-04-06 23:46:56.095,"1743974101.581","1743974101.581",2.53,2.53,6.62e-11,104,103,104,101,NA,0.0279,"ppm",NA,NA,NA,NA,NA,0.0261,0.000324,0.066,21.5,0.267,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93947,90,42,2025-04-06 23:46:56.095,2025-04-07 02:18:51.197,"1743983216.095","1743983216.095",2.53,2.53,1.78e-15,106,105,106,104,NA,0.0191,"ppm",NA,NA,NA,NA,NA,0.00619,7.69e-05,0.0157,21.5,0.267,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93948,91,43,2025-04-07 02:18:51.197,2025-04-07 04:50:46.793,"1743992331.197","1743992331.197",2.53,2.53,-4e-15,109,108,109,106,NA,0.0138,"ppm",NA,NA,NA,NA,NA,0.00286,3.55e-05,0.00724,21.5,0.267,-2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3364,3368,93949,92,44,2025-04-07 04:50:46.793,2025-04-07 07:22:41.062,"1744001446.793","1744001446.793",2.53,2.53,-3.55e-15,111,110,111,109,NA,0.0156,"ppm",NA,NA,NA,NA,NA,0.00366,4.55e-05,0.00927,21.5,0.267,-0.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93950,93,1,2025-04-02 16:06:48.365,2025-04-02 18:38:42.615,"1743610008.365","1743610008.365",2.53,2.53,-8.88e-16,2.53,1.27,2.53,0,NA,0.222,"ppm",NA,NA,NA,NA,NA,1.35,0.0168,3.41,3.41,0.0424,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93951,94,2,2025-04-02 18:38:42.615,2025-04-02 21:10:38.505,"1743619122.615","1743619122.615",2.53,2.53,3.55e-15,5.06,3.8,5.06,2.53,NA,0.112,"ppm",NA,NA,NA,NA,NA,1.21,0.0151,3.07,6.49,0.0806,7.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93952,95,3,2025-04-02 21:10:38.505,2025-04-02 23:42:33.427,"1743628238.505","1743628238.505",2.53,2.53,-4.44e-15,7.6,6.33,7.6,5.06,NA,0.0548,"ppm",NA,NA,NA,NA,NA,0.707,0.00878,1.79,8.28,0.103,2.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93953,96,4,2025-04-02 23:42:33.427,2025-04-03 02:14:29.265,"1743637353.427","1743637353.427",2.53,2.53,-6.62e-11,10.1,8.86,10.1,7.6,NA,0.0346,"ppm",NA,NA,NA,NA,NA,0.408,0.00506,1.03,9.31,0.116,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93954,97,5,2025-04-03 02:14:29.265,2025-04-03 04:46:24.644,"1743646469.265","1743646469.265",2.53,2.53,6.62e-11,12.7,11.4,12.7,10.1,NA,0.0322,"ppm",NA,NA,NA,NA,NA,0.321,0.00399,0.812,10.1,0.126,-1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93955,98,6,2025-04-03 04:46:24.644,2025-04-03 07:17:43.66,"1743655584.644","1743655584.644",2.52,2.52,-6.62e-11,15.2,13.9,15.2,12.7,NA,0.0325,"ppm",NA,NA,NA,NA,NA,0.248,0.00308,0.625,10.7,0.134,-2.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93956,99,7,2025-04-03 07:17:43.66,2025-04-03 09:49:39.49,"1743664663.66","1743664663.66",2.53,2.53,6.62e-11,17.7,16.4,17.7,15.2,NA,0.044,"ppm",NA,NA,NA,NA,NA,0.212,0.00263,0.537,11.3,0.14,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93957,100,8,2025-04-03 09:49:39.49,2025-04-03 12:21:33.813,"1743673779.49","1743673779.49",2.53,2.53,-3.11e-15,20.2,19,20.2,17.7,NA,0.081,"ppm",NA,NA,NA,NA,NA,0.248,0.00308,0.627,11.9,0.148,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93958,101,9,2025-04-03 12:21:33.813,2025-04-03 14:53:29.309,"1743682893.813","1743682893.813",2.53,2.53,2.66e-15,22.8,21.5,22.8,20.2,NA,0.092,"ppm",NA,NA,NA,NA,NA,0.293,0.00365,0.743,12.7,0.157,16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93959,102,10,2025-04-03 14:53:29.309,2025-04-03 17:25:25.618,"1743692009.309","1743692009.309",2.53,2.53,-4e-15,25.3,24,25.3,22.8,NA,0.0837,"ppm",NA,NA,NA,NA,NA,0.291,0.00362,0.738,13.4,0.166,17.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93960,103,11,2025-04-03 17:25:25.618,2025-04-03 19:57:20.311,"1743701125.618","1743701125.618",2.53,2.53,-6.62e-11,27.8,26.6,27.8,25.3,NA,0.0657,"ppm",NA,NA,NA,NA,NA,0.248,0.00308,0.627,14,0.174,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93961,104,12,2025-04-03 19:57:20.311,2025-04-03 22:29:14.04,"1743710240.311","1743710240.311",2.53,2.53,6.62e-11,30.4,29.1,30.4,27.8,NA,0.0473,"ppm",NA,NA,NA,NA,NA,0.17,0.00211,0.43,14.4,0.18,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93962,105,13,2025-04-03 22:29:14.04,2025-04-04 01:01:09.788,"1743719354.04","1743719354.04",2.53,2.53,1.78e-15,32.9,31.6,32.9,30.4,NA,0.0374,"ppm",NA,NA,NA,NA,NA,0.111,0.00138,0.281,14.7,0.183,8.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93963,106,14,2025-04-04 01:01:09.788,2025-04-04 03:33:05.22,"1743728469.788","1743728469.788",2.53,2.53,-1.78e-15,35.4,34.2,35.4,32.9,NA,0.0265,"ppm",NA,NA,NA,NA,NA,0.074,0.000919,0.187,14.9,0.185,-0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93964,107,15,2025-04-04 03:33:05.22,2025-04-04 06:05:00.729,"1743737585.22","1743737585.22",2.53,2.53,2.66e-15,38,36.7,38,35.4,NA,0.0265,"ppm",NA,NA,NA,NA,NA,0.081,0.00101,0.205,15.1,0.188,4.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93965,108,16,2025-04-04 06:05:00.729,2025-04-04 08:36:56.335,"1743746700.729","1743746700.729",2.53,2.53,-2.66e-15,40.5,39.2,40.5,38,NA,0.0311,"ppm",NA,NA,NA,NA,NA,0.0941,0.00117,0.238,15.4,0.191,4.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93966,109,17,2025-04-04 08:36:56.335,2025-04-04 11:08:52.131,"1743755816.335","1743755816.335",2.53,2.53,4.44e-15,43,41.8,43,40.5,NA,0.0335,"ppm",NA,NA,NA,NA,NA,0.0801,0.000995,0.203,15.6,0.193,5.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93967,110,18,2025-04-04 11:08:52.131,2025-04-04 13:40:46.796,"1743764932.131","1743764932.131",2.53,2.53,-2.22e-15,45.6,44.3,45.6,43,NA,0.0418,"ppm",NA,NA,NA,NA,NA,0.0888,0.0011,0.225,15.8,0.196,6.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93968,111,19,2025-04-04 13:40:46.796,2025-04-04 16:12:41.522,"1743774046.796","1743774046.796",2.53,2.53,-6.62e-11,48.1,46.8,48.1,45.6,NA,0.0471,"ppm",NA,NA,NA,NA,NA,0.0984,0.00122,0.249,16,0.199,7.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93969,112,20,2025-04-04 16:12:41.522,2025-04-04 18:44:36.473,"1743783161.522","1743783161.522",2.53,2.53,6.62e-11,50.6,49.4,50.6,48.1,NA,0.0448,"ppm",NA,NA,NA,NA,NA,0.101,0.00125,0.255,16.3,0.202,7.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93970,113,21,2025-04-04 18:44:36.473,2025-04-04 21:16:32.822,"1743792276.473","1743792276.473",2.53,2.53,1.33e-15,53.2,51.9,53.2,50.6,NA,0.0302,"ppm",NA,NA,NA,NA,NA,0.0703,0.000873,0.178,16.5,0.205,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93971,114,22,2025-04-04 21:16:32.822,2025-04-04 23:48:27.559,"1743801392.822","1743801392.822",2.53,2.53,0,55.7,54.4,55.7,53.2,NA,0.0229,"ppm",NA,NA,NA,NA,NA,0.0347,0.000431,0.0879,16.6,0.206,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93972,115,23,2025-04-04 23:48:27.559,2025-04-05 02:20:22.414,"1743810507.559","1743810507.559",2.53,2.53,4.89e-15,58.2,57,58.2,55.7,NA,0.0228,"ppm",NA,NA,NA,NA,NA,0.0316,0.000393,0.08,16.6,0.207,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93973,116,24,2025-04-05 02:20:22.414,2025-04-05 04:52:17.49,"1743819622.414","1743819622.414",2.53,2.53,2.22e-15,60.8,59.5,60.8,58.2,NA,0.0204,"ppm",NA,NA,NA,NA,NA,0.0325,0.000404,0.0824,16.7,0.208,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93974,117,25,2025-04-05 04:52:17.49,2025-04-05 07:24:13.548,"1743828737.49","1743828737.49",2.53,2.53,-6.62e-11,63.3,62,63.3,60.8,NA,0.0188,"ppm",NA,NA,NA,NA,NA,0.0239,0.000297,0.0605,16.8,0.208,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93975,118,26,2025-04-05 07:24:13.548,2025-04-05 09:56:08.615,"1743837853.548","1743837853.548",2.53,2.53,6.62e-11,65.8,64.6,65.8,63.3,NA,0.0236,"ppm",NA,NA,NA,NA,NA,0.0276,0.000342,0.0698,16.9,0.209,2.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93976,119,27,2025-04-05 09:56:08.615,2025-04-05 12:28:03.457,"1743846968.615","1743846968.615",2.53,2.53,5.33e-15,68.4,67.1,68.4,65.8,NA,0.0313,"ppm",NA,NA,NA,NA,NA,0.0439,0.000545,0.111,17,0.211,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93977,120,28,2025-04-05 12:28:03.457,2025-04-05 14:59:58.247,"1743856083.457","1743856083.457",2.53,2.53,5.33e-15,70.9,69.6,70.9,68.4,NA,0.0384,"ppm",NA,NA,NA,NA,NA,0.0567,0.000704,0.143,17.1,0.212,6.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93978,121,29,2025-04-05 14:59:58.247,2025-04-05 17:31:53.308,"1743865198.247","1743865198.247",2.53,2.53,1.78e-15,73.4,72.2,73.4,70.9,NA,0.0371,"ppm",NA,NA,NA,NA,NA,0.0502,0.000624,0.127,17.2,0.214,6.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93979,122,30,2025-04-05 17:31:53.308,2025-04-05 20:03:49.785,"1743874313.308","1743874313.308",2.53,2.53,-6.62e-11,76,74.7,76,73.4,NA,0.0283,"ppm",NA,NA,NA,NA,NA,0.0443,0.000551,0.112,17.3,0.215,4.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93980,123,31,2025-04-05 20:03:49.785,2025-04-05 22:35:44.44,"1743883429.785","1743883429.785",2.53,2.53,6.62e-11,78.5,77.2,78.5,76,NA,0.0219,"ppm",NA,NA,NA,NA,NA,0.0312,0.000388,0.079,17.4,0.216,-1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93981,124,32,2025-04-05 22:35:44.44,2025-04-06 01:07:38.911,"1743892544.44","1743892544.44",2.53,2.53,-4.44e-15,81,79.7,81,78.5,NA,0.0171,"ppm",NA,NA,NA,NA,NA,0.0121,0.00015,0.0306,17.5,0.217,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93982,125,33,2025-04-06 01:07:38.911,2025-04-06 03:39:34.421,"1743901658.911","1743901658.911",2.53,2.53,-2.22e-15,83.5,82.3,83.5,81,NA,0.019,"ppm",NA,NA,NA,NA,NA,0.00966,0.00012,0.0244,17.5,0.217,-4.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93983,126,34,2025-04-06 03:39:34.421,2025-04-06 06:11:30.042,"1743910774.421","1743910774.421",2.53,2.53,4.44e-16,86.1,84.8,86.1,83.5,NA,0.0136,"ppm",NA,NA,NA,NA,NA,0.00599,7.44e-05,0.0152,17.5,0.217,-5.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93984,127,35,2025-04-06 06:11:30.042,2025-04-06 08:43:24.486,"1743919890.042","1743919890.042",2.53,2.53,4.44e-16,88.6,87.3,88.6,86.1,NA,0.0151,"ppm",NA,NA,NA,NA,NA,0.00374,4.65e-05,0.00948,17.5,0.217,-1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93985,128,36,2025-04-06 08:43:24.486,2025-04-06 11:15:19.829,"1743929004.486","1743929004.486",2.53,2.53,1.33e-15,91.1,89.9,91.1,88.6,NA,0.0269,"ppm",NA,NA,NA,NA,NA,0.0176,0.000219,0.0446,17.5,0.218,4.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93986,129,37,2025-04-06 11:15:19.829,2025-04-06 13:47:14.282,"1743938119.829","1743938119.829",2.53,2.53,-3.55e-15,93.7,92.4,93.7,91.1,NA,0.0335,"ppm",NA,NA,NA,NA,NA,0.0422,0.000524,0.107,17.7,0.219,7.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93987,130,38,2025-04-06 13:47:14.282,2025-04-06 16:19:09.858,"1743947234.282","1743947234.282",2.53,2.53,3.11e-15,96.2,94.9,96.2,93.7,NA,0.0351,"ppm",NA,NA,NA,NA,NA,0.0519,0.000644,0.131,17.8,0.221,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93988,131,39,2025-04-06 16:19:09.858,2025-04-06 18:51:05.226,"1743956349.858","1743956349.858",2.53,2.53,-6.62e-11,98.7,97.5,98.7,96.2,NA,0.0378,"ppm",NA,NA,NA,NA,NA,0.0536,0.000665,0.136,17.9,0.223,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93989,132,40,2025-04-06 18:51:05.226,2025-04-06 21:23:00.615,"1743965465.226","1743965465.226",2.53,2.53,6.62e-11,101,100,101,98.7,NA,0.027,"ppm",NA,NA,NA,NA,NA,0.0481,0.000597,0.122,18,0.224,5.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93990,133,41,2025-04-06 21:23:00.615,2025-04-06 23:54:56.77,"1743974580.615","1743974580.615",2.53,2.53,-4.44e-16,104,103,104,101,NA,0.0279,"ppm",NA,NA,NA,NA,NA,0.0225,0.000279,0.0569,18.1,0.225,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93991,134,42,2025-04-06 23:54:56.77,2025-04-07 02:26:51.127,"1743983696.77","1743983696.77",2.53,2.53,-6.62e-11,106,105,106,104,NA,0.0191,"ppm",NA,NA,NA,NA,NA,0.00492,6.11e-05,0.0124,18.1,0.225,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
3365,3369,93992,135,43,2025-04-07 02:26:51.127,2025-04-07 04:58:45.875,"1743992811.127","1743992811.127",2.53,2.53,6.62e-11,109,108,109,106,NA,0.0138,"ppm",NA,NA,NA,NA,NA,0.00256,3.19e-05,0.00649,18.1,0.225,-2.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.15","0.0335","0.223333333333333",0,0,0,NA,NA,""
