"proj","pub.id","exper","field","plot","treat","rep","lat","long","long.dir","topo","interval","t.start","t.end","dt","meas.tech","plot.area","bg.dl","bg.val","bg.unit","j.NH3","j.NH3.unit","clay","silt","sand","oc","soil.type","soil.water","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp","air.temp.z","soil.temp","soil.temp.z","rad","wind","wind.z","rain","rh","wind.loc","far.loc","man.source","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.tkn","man.tan","man.tic","man.ua","man.ph","app.start","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes","row.in.file","t.end.h","t.start.h"
"ALFAM2",NA,"W1","AGP field Foulum","12","CA","1",NA,NA,"E","Flat",0,2014-04-03 10:15:00,2014-04-03 16:38:00,NA,"cps",81,NA,NA,NA,0.58,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",5.82,100,NA,NA,NA,4.3,2,0,74.8,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"03-04-2014 10:15","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage.",198,51,45
"ALFAM2",NA,"W1","AGP field Foulum","38","CA","1",NA,NA,"E","Flat",0,2014-04-03 10:26:00,2014-04-03 17:43:00,NA,"cps",81,NA,NA,NA,0.879,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.06,100,NA,NA,NA,4.42,2,0,72.5,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"03-04-2014 10:26","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage.",199,52,45
"ALFAM2",NA,"W1","AGP field Foulum","59","CA","1",NA,NA,"E","Flat",0,2014-04-03 10:30:00,2014-04-03 17:49:00,NA,"cps",81,NA,NA,NA,0.94,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.32,100,NA,NA,NA,4.52,2,0,68.6,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"03-04-2014 10:30","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage.",200,52,45
"ALFAM2",NA,"W1","AGP field Foulum","16","CA","1",NA,NA,"E","Flat",1,2014-04-03 16:41:00,2014-04-04 08:25:00,NA,"cps",81,NA,NA,NA,0.04,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.73,100,NA,NA,NA,4.64,2,0,46.5,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",201,67,51
"ALFAM2",NA,"W1","AGP field Foulum","12","CA","1",NA,NA,"E","Flat",1,2014-04-03 16:38:00,2014-04-04 08:15:00,NA,"cps",81,NA,NA,NA,0.065,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.85,100,NA,NA,NA,4.12,2,0,45.3,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",202,67,51
"ALFAM2",NA,"W1","AGP field Foulum","38","CA","1",NA,NA,"E","Flat",1,2014-04-03 17:43:00,2014-04-04 09:12:00,NA,"cps",81,NA,NA,NA,0.134,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",8.65,100,NA,NA,NA,3.37,2,0,49.1,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",203,68,52
"ALFAM2",NA,"W1","AGP field Foulum","59","CA","1",NA,NA,"E","Flat",1,2014-04-03 17:49:00,2014-04-04 09:52:00,NA,"cps",81,NA,NA,NA,0.115,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",8.65,100,NA,NA,NA,3.37,2,0,49.1,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",204,68,52
"ALFAM2",NA,"W1","AGP field Foulum","16","CA","1",NA,NA,"E","Flat",2,2014-04-04 08:25:00,2014-04-04 15:27:00,NA,"cps",81,NA,NA,NA,0.335,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",2.27,100,NA,NA,NA,3.05,2,0,85,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",205,74,67
"ALFAM2",NA,"W1","AGP field Foulum","12","CA","1",NA,NA,"E","Flat",2,2014-04-04 08:15:00,2014-04-04 15:18:00,NA,"cps",81,NA,NA,NA,0.445,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",1.89,100,NA,NA,NA,2.99,2,0,86.5,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",206,74,67
"ALFAM2",NA,"W1","AGP field Foulum","38","CA","1",NA,NA,"E","Flat",2,2014-04-04 09:12:00,2014-04-04 16:05:00,NA,"cps",81,NA,NA,NA,0.441,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",3.1,100,NA,NA,NA,3.77,2,0,82.4,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",207,75,68
"ALFAM2",NA,"W1","AGP field Foulum","59","CA","1",NA,NA,"E","Flat",2,2014-04-04 09:52:00,2014-04-04 16:41:00,NA,"cps",81,NA,NA,NA,0.326,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",4.72,100,NA,NA,NA,3.79,2,0,76.5,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",208,75,68
"ALFAM2",NA,"W1","AGP field Foulum","16","CA","1",NA,NA,"E","Flat",3,2014-04-04 15:27:00,2014-04-05 16:18:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.67,100,NA,NA,NA,6.51,2,0,54.1,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",209,99,74
"ALFAM2",NA,"W1","AGP field Foulum","12","CA","1",NA,NA,"E","Flat",3,2014-04-04 15:18:00,2014-04-05 16:01:00,NA,"cps",81,NA,NA,NA,0.145,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.64,100,NA,NA,NA,7.4,2,0,50,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",210,98,74
"ALFAM2",NA,"W1","AGP field Foulum","38","CA","1",NA,NA,"E","Flat",3,2014-04-04 16:05:00,2014-04-05 15:46:00,NA,"cps",81,NA,NA,NA,0.144,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.6,100,NA,NA,NA,5.18,2,0,56.7,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",211,98,75
"ALFAM2",NA,"W1","AGP field Foulum","59","CA","1",NA,NA,"E","Flat",3,2014-04-04 16:41:00,2014-04-05 16:31:00,NA,"cps",81,NA,NA,NA,0.085,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.67,100,NA,NA,NA,6.11,2,0,56.4,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",212,99,75
"ALFAM2",NA,"W1","AGP field Foulum","16","CA","1",NA,NA,"E","Flat",4,2014-04-05 16:18:00,2014-04-06 16:02:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.92,100,NA,NA,NA,3.03,2,0,99.8,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",213,123,99
"ALFAM2",NA,"W1","AGP field Foulum","12","CA","1",NA,NA,"E","Flat",4,2014-04-05 16:01:00,2014-04-06 15:45:00,NA,"cps",81,NA,NA,NA,0.116,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.83,100,NA,NA,NA,3.05,2,0,99.7,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",214,122,98
"ALFAM2",NA,"W1","AGP field Foulum","38","CA","1",NA,NA,"E","Flat",4,2014-04-05 15:46:00,2014-04-06 15:35:00,NA,"cps",81,NA,NA,NA,0.003,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.64,100,NA,NA,NA,2.84,2,0,99.4,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",215,122,98
"ALFAM2",NA,"W1","AGP field Foulum","59","CA","1",NA,NA,"E","Flat",4,2014-04-05 16:31:00,2014-04-06 16:14:00,NA,"cps",81,NA,NA,NA,0.055,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.1,100,NA,NA,NA,2.51,2,0,100,"Field",NA,"Cattle",NA,"Liquid","Acidification","None",90,5.7,2.8,1.6,NA,NA,6.5,"","Band spread or trailing hose",53,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",216,123,99
"ALFAM2",NA,"W1","AGP field Foulum","26","CK","1",NA,NA,"E","Flat",0,2014-04-03 10:09:00,2014-04-03 17:19:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",5.82,100,NA,NA,NA,4.01,2,0,75.5,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 10:09","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",217,52,45
"ALFAM2",NA,"W1","AGP field Foulum","7","CK","1",NA,NA,"E","Flat",0,2014-04-03 10:18:00,2014-04-03 17:13:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",5.82,100,NA,NA,NA,4.3,2,0,74.8,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 10:18","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",218,52,45
"ALFAM2",NA,"W1","AGP field Foulum","29","CK","1",NA,NA,"E","Flat",0,2014-04-03 11:21:00,2014-04-03 17:21:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.14,100,NA,NA,NA,4.6,2,0,63,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 11:21","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",219,52,46
"ALFAM2",NA,"W1","AGP field Foulum","15","CK","1",NA,NA,"E","Flat",0,2014-04-03 11:32:00,2014-04-03 17:15:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.47,100,NA,NA,NA,4.44,2,0,63.2,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 11:32","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",220,52,46
"ALFAM2",NA,"W1","AGP field Foulum","55","CK","1",NA,NA,"E","Flat",0,2014-04-03 12:58:00,2014-04-03 18:19:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",8.23,100,NA,NA,NA,4.3,2,0,64.8,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 12:58","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",221,53,47
"ALFAM2",NA,"W1","AGP field Foulum","35","CK","1",NA,NA,"E","Flat",0,2014-04-03 14:10:00,2014-04-03 19:52:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.45,100,NA,NA,NA,4.74,2,0,56.9,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 14:10","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",222,54,49
"ALFAM2",NA,"W1","AGP field Foulum","39","CK","1",NA,NA,"E","Flat",0,2014-04-03 15:40:00,2014-04-03 20:21:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.99,100,NA,NA,NA,3.77,2,0,51.1,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 15:40","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",223,55,50
"ALFAM2",NA,"W1","AGP field Foulum","51","CK","1",NA,NA,"E","Flat",0,2014-04-03 15:47:00,2014-04-03 20:28:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.99,100,NA,NA,NA,3.77,2,0,51.1,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"03-04-2014 15:47","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Crop tube was winter wheat at the end of tillering stage. Control.",224,55,50
"ALFAM2",NA,"W1","AGP field Foulum","26","CK","1",NA,NA,"E","Flat",1,2014-04-03 17:19:00,2014-04-04 08:49:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.43,100,NA,NA,NA,4.48,2,0,43.6,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",225,67,52
"ALFAM2",NA,"W1","AGP field Foulum","7","CK","1",NA,NA,"E","Flat",1,2014-04-03 17:13:00,2014-04-04 08:03:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.43,100,NA,NA,NA,4.48,2,0,43.6,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",226,67,52
"ALFAM2",NA,"W1","AGP field Foulum","29","CK","1",NA,NA,"E","Flat",1,2014-04-03 17:21:00,2014-04-04 08:55:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",8.63,100,NA,NA,NA,4.09,2,0,46.6,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",227,67,52
"ALFAM2",NA,"W1","AGP field Foulum","15","CK","1",NA,NA,"E","Flat",1,2014-04-03 17:15:00,2014-04-04 08:23:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.43,100,NA,NA,NA,4.48,2,0,43.6,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",228,67,52
"ALFAM2",NA,"W1","AGP field Foulum","55","CK","1",NA,NA,"E","Flat",1,2014-04-03 18:19:00,2014-04-04 09:43:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",8.48,100,NA,NA,NA,3.44,2,0,47,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",229,68,53
"ALFAM2",NA,"W1","AGP field Foulum","35","CK","1",NA,NA,"E","Flat",1,2014-04-03 19:52:00,2014-04-04 09:03:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",5.97,100,NA,NA,NA,1.85,2,0,61.4,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",230,68,54
"ALFAM2",NA,"W1","AGP field Foulum","39","CK","1",NA,NA,"E","Flat",1,2014-04-03 20:21:00,2014-04-04 09:15:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",4.42,100,NA,NA,NA,1.13,2,0,69.7,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",231,68,55
"ALFAM2",NA,"W1","AGP field Foulum","51","CK","1",NA,NA,"E","Flat",1,2014-04-03 20:28:00,2014-04-04 09:39:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",4.42,100,NA,NA,NA,1.13,2,0,69.7,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",232,68,55
"ALFAM2",NA,"W1","AGP field Foulum","26","CK","1",NA,NA,"E","Flat",2,2014-04-04 08:49:00,2014-04-04 15:47:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",2.95,100,NA,NA,NA,3.56,2,0,82.7,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",233,74,67
"ALFAM2",NA,"W1","AGP field Foulum","7","CK","1",NA,NA,"E","Flat",2,2014-04-04 08:03:00,2014-04-04 15:09:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",1.5,100,NA,NA,NA,2.74,2,0,87.6,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",234,74,67
"ALFAM2",NA,"W1","AGP field Foulum","29","CK","1",NA,NA,"E","Flat",2,2014-04-04 08:55:00,2014-04-04 15:51:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",3.04,100,NA,NA,NA,4.01,2,0,82.2,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",235,74,67
"ALFAM2",NA,"W1","AGP field Foulum","15","CK","1",NA,NA,"E","Flat",2,2014-04-04 08:23:00,2014-04-04 15:24:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",2.27,100,NA,NA,NA,3.05,2,0,85,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",236,74,67
"ALFAM2",NA,"W1","AGP field Foulum","55","CK","1",NA,NA,"E","Flat",2,2014-04-04 09:43:00,2014-04-04 16:31:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",4.38,100,NA,NA,NA,4.12,2,0,77.7,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",237,75,68
"ALFAM2",NA,"W1","AGP field Foulum","35","CK","1",NA,NA,"E","Flat",2,2014-04-04 09:03:00,2014-04-04 15:58:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",2.99,100,NA,NA,NA,4.08,2,0,81.9,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",238,74,68
"ALFAM2",NA,"W1","AGP field Foulum","39","CK","1",NA,NA,"E","Flat",2,2014-04-04 09:15:00,2014-04-04 16:07:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",3.1,100,NA,NA,NA,3.77,2,0,82.4,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",239,75,68
"ALFAM2",NA,"W1","AGP field Foulum","51","CK","1",NA,NA,"E","Flat",2,2014-04-04 09:39:00,2014-04-04 16:27:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",4,100,NA,NA,NA,3.98,2,0,79.2,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",240,75,68
"ALFAM2",NA,"W1","AGP field Foulum","26","CK","1",NA,NA,"E","Flat",3,2014-04-04 15:47:00,2014-04-05 16:37:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.04,100,NA,NA,NA,6.45,2,0,58.1,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",241,99,74
"ALFAM2",NA,"W1","AGP field Foulum","7","CK","1",NA,NA,"E","Flat",3,2014-04-04 15:09:00,2014-04-05 15:57:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.47,100,NA,NA,NA,7.65,2,0,53.4,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",242,98,74
"ALFAM2",NA,"W1","AGP field Foulum","29","CK","1",NA,NA,"E","Flat",3,2014-04-04 15:51:00,2014-04-05 16:35:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.32,100,NA,NA,NA,5.93,2,0,57.7,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",243,99,74
"ALFAM2",NA,"W1","AGP field Foulum","15","CK","1",NA,NA,"E","Flat",3,2014-04-04 15:24:00,2014-04-05 16:03:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.67,100,NA,NA,NA,6.51,2,0,54.1,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",244,99,74
"ALFAM2",NA,"W1","AGP field Foulum","55","CK","1",NA,NA,"E","Flat",3,2014-04-04 16:31:00,2014-04-05 16:28:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.45,100,NA,NA,NA,6.36,2,0,54,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",245,99,75
"ALFAM2",NA,"W1","AGP field Foulum","35","CK","1",NA,NA,"E","Flat",3,2014-04-04 15:58:00,2014-04-05 15:41:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.32,100,NA,NA,NA,5.93,2,0,57.7,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",246,98,74
"ALFAM2",NA,"W1","AGP field Foulum","39","CK","1",NA,NA,"E","Flat",3,2014-04-04 16:07:00,2014-04-05 15:45:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.6,100,NA,NA,NA,5.18,2,0,56.7,"Field",NA,"None",NA,"","None","None",NA,NA,NA,NA,NA,NA,NA,"","",NA,"","None","",NA,NA,NA,NA,"",NA,NA,NA,"Control.",247,98,75
