Institute,ProjectNo,ExpNo,PlotNo,ReplNo,DataSource,Experiment,Treatment,Repetition,ShiftNo,StartTime,EndTime,ShiftLen,Volatil,SoilType,ClayPct,SiltPct,TRUEPct,OMPctC,SoilWater,SoilMoist,SoilpH,AirTemp,HeightAirT,SoilTemp,DepthSoilT,Radiation,WindSpeed,HeightWind,Rain,ManureType,ManureTreat,ManureBed,ManureDM,ManureNTot,ManureTAN,ManureUAc,ManurepH,ManureAppl,ManureRate,ManureInc,ManureISpd,CropType,CropHeight,MeasTech,SoilPreTrt
DIAS,1994,4,86,1,1,4,2,1,6,"1991/09/08 17:30:00","1991/09/08 23:30:00",6,-0.095,1,10.6,11.8,74.6,2.7,23.5,2,6.6,9.2,1000,,,0,3.1,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,1,1,4,2,1,7,"1991/09/08 23:30:00","1991/09/09 05:30:00",6,0.14833333333333,1,10.6,11.8,74.6,2.7,23.5,2,6.6,8.1,1000,,,2.7,3.05,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,1,1,4,2,1,8,"1991/09/09 06:00:00","1991/09/09 12:30:00",6.50000000005821,0.07692307692239,1,10.6,11.8,74.6,2.7,23.5,2,6.6,10.4,1000,,,274.3,2.97,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,1,1,4,2,1,9,"1991/09/10 06:00:00","1991/09/11 06:00:00",24,0.06875,1,10.6,11.8,74.6,2.7,23.5,2,6.6,8.3,1000,,,141.3,3.01,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,1,1,4,2,1,10,"1991/09/11 06:00:00","1991/09/12 06:00:00",24,0.11291666666667,1,10.6,11.8,74.6,2.7,23.5,2,6.6,10.1,1000,,,43.6,2.97,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,1,1,4,2,1,11,"1991/09/12 06:00:00","1991/09/13 06:00:00",24,0.08708333333333,1,10.6,11.8,74.6,2.7,23.5,2,6.6,11.5,1000,,,35.3,3.12,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,1,1,4,2,1,12,"1991/09/13 06:00:00","1991/09/14 06:00:00",24,0.02708333333333,1,10.6,11.8,74.6,2.7,23.5,2,6.6,9.9,1000,,,32.8,3.09,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,1,"1991/09/07 08:00:00","1991/09/07 11:00:00",3,0.23666666666667,1,10.6,11.8,74.6,2.7,23.5,2,6.6,14.9,1000,,,107,3.2,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,2,"1991/09/07 11:00:00","1991/09/07 14:00:00",3,0.50333333333333,1,10.6,11.8,74.6,2.7,23.5,2,6.6,13.1,1000,,,32,3.2,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,3,"1991/09/07 17:00:00","1991/09/07 23:00:00",6,0.47166666666667,1,10.6,11.8,74.6,2.7,23.5,2,6.6,11.6,1000,,,0.1,3.2,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,4,"1991/09/08 05:30:00","1991/09/08 11:30:00",6,0.35439999999835,1,10.6,11.8,74.6,2.7,23.5,2,6.6,11.5,1000,,,35.9,3.2,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,5,"1991/09/08 11:30:00","1991/09/08 17:30:00",6,0.12333333333333,1,10.6,11.8,74.6,2.7,23.5,2,6.6,11.2,1000,,,29.7,3.2,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,6,"1991/09/08 17:30:00","1991/09/08 23:30:00",6,0.04,1,10.6,11.8,74.6,2.7,23.5,2,6.6,9.2,1000,,,0,3.2,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,7,"1991/09/08 23:30:00","1991/09/09 05:30:00",6,0.38333333333333,1,10.6,11.8,74.6,2.7,23.5,2,6.6,8.1,1000,,,2.7,3.12,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,8,"1991/09/09 06:00:00","1991/09/09 12:30:00",6.50000000005821,0.3446153846123,1,10.6,11.8,74.6,2.7,23.5,2,6.6,10.4,1000,,,274.3,2.89,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,9,"1991/09/10 06:00:00","1991/09/11 06:00:00",24,0.1075,1,10.6,11.8,74.6,2.7,23.5,2,6.6,8.3,1000,,,141.3,3.14,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,10,"1991/09/11 06:00:00","1991/09/12 06:00:00",24,0.07791666666667,1,10.6,11.8,74.6,2.7,23.5,2,6.6,10.1,1000,,,43.6,3.11,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,11,"1991/09/12 06:00:00","1991/09/13 06:00:00",24,0.07041666666667,1,10.6,11.8,74.6,2.7,23.5,2,6.6,11.5,1000,,,35.3,3.22,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,4,86,2,1,4,2,2,12,"1991/09/13 06:00:00","1991/09/14 06:00:00",24,0.02791666666667,1,10.6,11.8,74.6,2.7,23.5,2,6.6,9.9,1000,,,32.8,3.18,20,0,1,0,0,3.9,5,3.9,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,1,"1991/11/03 08:45:00","1991/11/03 11:45:00",3,0.56666666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,6.6,1000,,,95.3,2.78,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,2,"1991/11/03 11:45:00","1991/11/03 14:45:00",3,0.36333333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,4.8,1000,,,1.3,2.8,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,3,"1991/11/03 17:45:00","1991/11/03 23:45:00",6,0.395,1,10.6,11.8,74.6,2.7,27.2,1,6.6,4.4,1000,,,0,2.84,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,4,"1991/11/04 06:15:00","1991/11/04 12:15:00",6,0.36239999999831,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.6,1000,,,81.1,2.79,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,5,"1991/11/04 12:15:00","1991/11/04 18:15:00",6,0.20666666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.8,1000,,,32.7,2.8,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,6,"1991/11/04 18:15:00","1991/11/05 00:15:00",6,0.155,1,10.6,11.8,74.6,2.7,27.2,1,6.6,6.1,1000,,,0,2.85,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,7,"1991/11/05 00:15:00","1991/11/05 06:15:00",6,0.18333333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.3,1000,,,0,2.82,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,8,"1991/11/05 06:45:00","1991/11/05 13:15:00",6.50000000005821,0.14153846153719,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.6,1000,,,146.1,2.79,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,9,"1991/11/06 06:45:00","1991/11/07 06:45:00",24,0.11916666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.2,1000,,,55.2,2.8,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,10,"1991/11/07 06:45:00","1991/11/08 06:45:00",24,0.0475,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.6,1000,,,47,2.8,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,11,"1991/11/08 06:45:00","1991/11/09 06:45:00",24,0.04083333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,3.5,1000,,,51.8,2.8,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,1,1,12,"1991/11/09 06:45:00","1991/11/10 06:45:00",24,0.03125,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.7,1000,,,37.5,2.8,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,1,"1991/11/03 08:45:00","1991/11/03 11:45:00",3,0.45333333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,6.6,1000,,,95.3,3.2,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,2,"1991/11/03 11:45:00","1991/11/03 14:45:00",3,-0.04,1,10.6,11.8,74.6,2.7,27.2,1,6.6,4.8,1000,,,1.3,3.22,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,3,"1991/11/03 17:45:00","1991/11/03 23:45:00",6,0.36,1,10.6,11.8,74.6,2.7,27.2,1,6.6,4.4,1000,,,0,3.27,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,4,"1991/11/04 06:15:00","1991/11/04 12:15:00",6,0.215199999999,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.6,1000,,,81.1,3.28,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,5,"1991/11/04 12:15:00","1991/11/04 18:15:00",6,0.17,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.8,1000,,,32.7,3.2,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,6,"1991/11/04 18:15:00","1991/11/05 00:15:00",6,0.125,1,10.6,11.8,74.6,2.7,27.2,1,6.6,6.1,1000,,,0,3.28,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,7,"1991/11/05 00:15:00","1991/11/05 06:15:00",6,0.11333333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.3,1000,,,0,3.32,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,8,"1991/11/05 06:45:00","1991/11/05 13:15:00",6.50000000005821,0.06153846153791,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.6,1000,,,146.1,3.2,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,9,"1991/11/06 06:45:00","1991/11/07 06:45:00",24,0.08541666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.2,1000,,,55.2,3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,10,"1991/11/07 06:45:00","1991/11/08 06:45:00",24,0.015,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.6,1000,,,47,3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,11,"1991/11/08 06:45:00","1991/11/09 06:45:00",24,0.01833333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,3.5,1000,,,51.8,3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,2,1,5,1,2,12,"1991/11/09 06:45:00","1991/11/10 06:45:00",24,0.01458333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.7,1000,,,37.5,3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,5,87,1,1,5,2,1,1,"1991/11/03 08:45:00","1991/11/03 11:45:00",3,1.66,1,10.6,11.8,74.6,2.7,27.2,1,6.6,6.6,1000,,,95.3,2.85,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,2,"1991/11/03 11:45:00","1991/11/03 14:45:00",3,1.37333333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,4.8,1000,,,1.3,3.07,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,3,"1991/11/03 17:45:00","1991/11/03 23:45:00",6,0.71333333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,4.4,1000,,,0,3.11,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,4,"1991/11/04 06:15:00","1991/11/04 12:15:00",6,0.50399999999765,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.6,1000,,,81.1,3.12,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,5,"1991/11/04 12:15:00","1991/11/04 18:15:00",6,0.25166666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.8,1000,,,32.7,2.98,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,6,"1991/11/04 18:15:00","1991/11/05 00:15:00",6,0.16833333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,6.1,1000,,,0,3.12,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,7,"1991/11/05 00:15:00","1991/11/05 06:15:00",6,0.19666666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.3,1000,,,0,3.2,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,8,"1991/11/05 06:45:00","1991/11/05 13:15:00",6.50000000005821,0.12461538461427,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.6,1000,,,146.1,3.09,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,9,"1991/11/06 06:45:00","1991/11/07 06:45:00",24,0.10625,1,10.6,11.8,74.6,2.7,27.2,1,6.6,8.2,1000,,,55.2,2.9,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,10,"1991/11/07 06:45:00","1991/11/08 06:45:00",24,0.02791666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.6,1000,,,47,2.9,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,11,"1991/11/08 06:45:00","1991/11/09 06:45:00",24,0.03291666666667,1,10.6,11.8,74.6,2.7,27.2,1,6.6,3.5,1000,,,51.8,2.9,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,5,87,1,1,5,2,1,12,"1991/11/09 06:45:00","1991/11/10 06:45:00",24,0.01083333333333,1,10.6,11.8,74.6,2.7,27.2,1,6.6,5.7,1000,,,37.5,2.9,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,1,"1991/11/15 08:45:00","1991/11/15 11:45:00",3,0.43333333333333,1,10.6,11.8,74.6,2.7,26.5,1,6.6,0.2,1000,,,31.5,3.1,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,2,"1991/11/15 11:45:00","1991/11/15 14:45:00",3,0.02333333333333,1,10.6,11.8,74.6,2.7,26.5,1,6.6,1.4,1000,,,0,3.15,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,3,"1991/11/15 17:45:00","1991/11/15 23:45:00",6,0.28666666666667,1,10.6,11.8,74.6,2.7,26.5,1,6.6,2.3,1000,,,0,3.19,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,4,"1991/11/16 06:15:00","1991/11/16 12:15:00",6,0.10319999999952,1,10.6,11.8,74.6,2.7,26.5,1,6.6,6.2,1000,,,17.7,2.98,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,5,"1991/11/16 12:15:00","1991/11/16 18:15:00",6,-0.02666666666667,1,10.6,11.8,74.6,2.7,26.5,1,6.6,8.2,1000,,,1.7,2.83,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,6,"1991/11/16 18:15:00","1991/11/17 00:15:00",6,0.08666666666667,1,10.6,11.8,74.6,2.7,26.5,1,6.6,7.6,1000,,,0,2.88,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,7,"1991/11/17 00:15:00","1991/11/17 06:15:00",6,0.07833333333333,1,10.6,11.8,74.6,2.7,26.5,1,6.6,7.9,1000,,,0.8,2.83,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,8,"1991/11/17 06:45:00","1991/11/17 13:15:00",6.50000000005821,0.0323076923074,1,10.6,11.8,74.6,2.7,26.5,1,6.6,8.1,1000,,,22,2.89,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,9,"1991/11/18 06:45:00","1991/11/19 06:45:00",24,0.02083333333333,1,10.6,11.8,74.6,2.7,26.5,1,6.6,7.1,1000,,,8.3,2.96,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,10,"1991/11/19 06:45:00","1991/11/20 06:45:00",24,-0.00333333333333,1,10.6,11.8,74.6,2.7,26.5,1,6.6,5,1000,,,19.3,2.76,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,11,"1991/11/20 06:45:00","1991/11/21 06:45:00",24,0.05666666666667,1,10.6,11.8,74.6,2.7,26.5,1,6.6,2.4,1000,,,7.6,2.9,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,6,88,1,1,6,1,1,12,"1991/11/21 06:45:00","1991/11/22 06:45:00",24,-0.01875,1,10.6,11.8,74.6,2.7,26.5,1,6.6,4.5,1000,,,7.3,2.93,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,1,"1991/12/03 08:30:00","1991/12/03 11:30:00",3,1.04333333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,3.9,1000,,,39.5,3.05,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,2,"1991/12/03 11:30:00","1991/12/03 14:30:00",3,0.72666666666667,1,10.6,11.8,74.6,2.7,28.2,1,6.6,5,1000,,,11.8,3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,3,"1991/12/03 17:30:00","1991/12/03 23:30:00",6,0.67,1,10.6,11.8,74.6,2.7,28.2,1,6.6,5.9,1000,,,0,2.91,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,4,"1991/12/04 06:00:00","1991/12/04 12:00:00",6,0.21039999999902,1,10.6,11.8,74.6,2.7,28.2,1,6.6,6.4,1000,,,12.3,2.82,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,5,"1991/12/04 12:00:00","1991/12/04 18:00:00",6,0.33333333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,7.5,1000,,,34,2.9,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,6,"1991/12/04 18:00:00",1991/12/05,6,0.195,1,10.6,11.8,74.6,2.7,28.2,1,6.6,4.3,1000,,,0,2.85,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,7,1991/12/05,"1991/12/05 06:00:00",6,0.14166666666667,1,10.6,11.8,74.6,2.7,28.2,1,6.6,0.5,1000,,,0,2.87,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,8,"1991/12/05 06:30:00","1991/12/05 13:00:00",6.50000000005821,0.11538461538358,1,10.6,11.8,74.6,2.7,28.2,1,6.6,0.9,1000,,,64.6,2.84,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,9,"1991/12/06 06:30:00","1991/12/07 06:30:00",24,0.09166666666667,1,10.6,11.8,74.6,2.7,28.2,1,6.6,0.7,1000,,,33.2,2.88,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,10,"1991/12/07 06:30:00","1991/12/08 06:30:00",24,0.06958333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,1.1,1000,,,34.1,2.89,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,11,"1991/12/08 06:30:00","1991/12/09 06:30:00",24,0.06541666666667,1,10.6,11.8,74.6,2.7,28.2,1,6.6,1.6,1000,,,12.6,2.9,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,1,1,12,"1991/12/09 06:30:00","1991/12/10 06:30:00",24,0.07625,1,10.6,11.8,74.6,2.7,28.2,1,6.6,-0.1,1000,,,12.2,2.97,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,0
DIAS,1994,7,89,1,1,7,2,1,1,"1991/12/03 08:30:00","1991/12/03 11:30:00",3,0.61666666666667,1,10.6,11.8,74.6,2.7,28.2,1,6.6,3.9,1000,,,39.5,3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,2,"1991/12/03 11:30:00","1991/12/03 14:30:00",3,0.38,1,10.6,11.8,74.6,2.7,28.2,1,6.6,5,1000,,,11.8,2.95,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,3,"1991/12/03 17:30:00","1991/12/03 23:30:00",6,0.26833333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,5.9,1000,,,0,2.87,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,4,"1991/12/04 06:00:00","1991/12/04 12:00:00",6,0.07679999999964,1,10.6,11.8,74.6,2.7,28.2,1,6.6,6.4,1000,,,12.3,2.61,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,5,"1991/12/04 12:00:00","1991/12/04 18:00:00",6,0.23833333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,7.5,1000,,,34,2.85,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,6,"1991/12/04 18:00:00",1991/12/05,6,0.09333333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,4.3,1000,,,0,3.3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,7,1991/12/05,"1991/12/05 06:00:00",6,0.085,1,10.6,11.8,74.6,2.7,28.2,1,6.6,0.5,1000,,,0,3.3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,8,"1991/12/05 06:30:00","1991/12/05 13:00:00",6.50000000005821,0.06615384615325,1,10.6,11.8,74.6,2.7,28.2,1,6.6,0.9,1000,,,64.6,3.3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,9,"1991/12/06 06:30:00","1991/12/07 06:30:00",24,0.11333333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,0.7,1000,,,33.2,3.3,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,10,"1991/12/07 06:30:00","1991/12/08 06:30:00",24,0.01416666666667,1,10.6,11.8,74.6,2.7,28.2,1,6.6,1.1,1000,,,34.1,3.55,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,11,"1991/12/08 06:30:00","1991/12/09 06:30:00",24,0.01,1,10.6,11.8,74.6,2.7,28.2,1,6.6,1.6,1000,,,12.6,3.78,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,1,1,7,2,1,12,"1991/12/09 06:30:00","1991/12/10 06:30:00",24,-0.02458333333333,1,10.6,11.8,74.6,2.7,28.2,1,6.6,-0.1,1000,,,12.2,4.14,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,2,1,7,2,2,1,"1991/12/03 08:30:00","1991/12/03 11:30:00",3,0.48666666666667,1,10.6,11.8,74.6,2.7,28.2,1,6.6,3.9,1000,,,39.5,3.13,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
DIAS,1994,7,89,2,1,7,2,2,2,"1991/12/03 11:30:00","1991/12/03 14:30:00",3,0.32,1,10.6,11.8,74.6,2.7,28.2,1,6.6,5,1000,,,11.8,3.02,20,0,1,0,0,3.9,3.1,2,0,7.9,0,30,0,0,3,0,1,1
