project,experiment,field,plot_code,plot_code,replicate,shift,t_start,t_end,time.4,meas_tech,meas_tech_det,detect_lim,d_val,d_unit,flux,flux_unit,surf_pH,temp,air_temp_z,soil_temp,soil_temp_z,soil_surf_temp,radiation,wind2m,wind_z
B2011-16,B2011-16,Slootdorp,002,002,"",4,"","",2.9,IHF,IHF,"","","",0.609959511082276,kg N/ha-hr,"",19.0923076923077,10,"","","",,2.86617632020265,2
B2011-16,B2011-16,Slootdorp,002,002,"",5,"","",11.4166666666667,IHF,IHF,"","","",0.132140126476272,kg N/ha-hr,"",10.4468085106383,10,"","","",,1.7737465513489,2
B2011-16,B2011-16,Slootdorp,002,002,"",6,"","",24.9166666666667,IHF,IHF,"","","",0.126934609976075,kg N/ha-hr,"",16.2023,10,"","","",,1.40890174791157,2
B2011-16,B2011-16,Slootdorp,002,002,"",7,"","",22.95,IHF,IHF,"","","",0.112102345597134,kg N/ha-hr,"",17.4766666666667,10,"","","",,2.09329668403061,2
B2011-16,B2011-16,Slootdorp,003,003,"",1,"","",1.1,IHF,IHF,"","","",3.22222382662891,kg N/ha-hr,"",17.452,10,"","","",,3.18967239852527,2
B2011-16,B2011-16,Slootdorp,003,003,"",2,"","",2.96666666666667,IHF,IHF,"","","",1.86199700655312,kg N/ha-hr,"",19.3753846153846,10,"","","",,3.87752523131445,2
B2011-16,B2011-16,Slootdorp,003,003,"",3,"","",2.98333333333333,IHF,IHF,"","","",1.12964030341887,kg N/ha-hr,"",20.3769230769231,10,"","","",,3.82140699431814,2
B2011-16,B2011-16,Slootdorp,003,003,"",4,"","",2.7,IHF,IHF,"","","",0.32987317411135,kg N/ha-hr,"",17.4458333333333,10,"","","",,2.36033710093335,2
B2011-16,B2011-16,Slootdorp,003,003,"",5,"","",11.9166666666667,IHF,IHF,"","","",0.133229601163789,kg N/ha-hr,"",10.3483673469388,10,"","","",,1.88660569859998,2
B2011-16,B2011-16,Slootdorp,003,003,"",6,"","",24.5,IHF,IHF,"","","",0.127048898007225,kg N/ha-hr,"",16.440612244898,10,"","","",,1.37858087124291,2
B2011-16,B2011-16,Slootdorp,003,003,"",7,"","",21.9833333333333,IHF,IHF,"","","",0.116497323392254,kg N/ha-hr,"",17.643595505618,10,"","","",,2.12363060801699,2
B2011-16,B2011-16,Slootdorp,004,004,"",1,"","",1.15,IHF,IHF,"","","",2.25883871047606,kg N/ha-hr,"",18.252,10,"","","",,3.71823588542981,2
B2011-16,B2011-16,Slootdorp,004,004,"",2,"","",1.93333333333333,IHF,IHF,"","","",1.69141602892162,kg N/ha-hr,"",19.6866666666667,10,"","","",,3.83574510771654,2
B2011-16,B2011-16,Slootdorp,004,004,"",3,"","",2.91666666666667,IHF,IHF,"","","",1.10083259964298,kg N/ha-hr,"",20.3923076923077,10,"","","",,3.87866429445321,2
B2011-16,B2011-16,Slootdorp,004,004,"",4,"","",2.75,IHF,IHF,"","","",0.237348074426833,kg N/ha-hr,"",18.0033333333333,10,"","","",,2.4215870268142,2
B2011-16,B2011-16,Slootdorp,004,004,"",5,"","",11.3333333333333,IHF,IHF,"","","",0.1127840614764,kg N/ha-hr,"",10.2363043478261,10,"","","",,1.80624639326429,2
B2011-16,B2011-16,Slootdorp,004,004,"",6,"","",24.7833333333333,IHF,IHF,"","","",0.0932147897785094,kg N/ha-hr,"",16.2537,10,"","","",,1.40498005389841,2
B2011-16,B2011-16,Slootdorp,004,004,"",7,"","",22.8333333333333,IHF,IHF,"","","",0.0833989503680957,kg N/ha-hr,"",17.5175,10,"","","",,2.09782606372602,2
B2011-17,B2011-17,Slootdorp,001,001,"",1,"","",0.966666666666667,IHF,IHF,"","","",3.47037740144476,kg N/ha-hr,"",23.686,10,"","","",,3.29977064991109,2
B2011-17,B2011-17,Slootdorp,001,001,"",2,"","",1.95,IHF,IHF,"","","",2.08053705379392,kg N/ha-hr,"",25.1488888888889,10,"","","",,3.04936982100925,2
B2011-17,B2011-17,Slootdorp,001,001,"",3,"","",4.11666666666667,IHF,IHF,"","","",0.57339246511014,kg N/ha-hr,"",22.9911111111111,10,"","","",,3.35221470200567,2
B2011-17,B2011-17,Slootdorp,001,001,"",4,"","",12.2333333333333,IHF,IHF,"","","",0.0748437066442129,kg N/ha-hr,"",14.2134,10,"","","",,1.23217469098688,2
B2011-17,B2011-17,Slootdorp,001,001,"",5,"","",23.85,IHF,IHF,"","","",0.197077873977931,kg N/ha-hr,"",18.6985416666667,10,"","","",,2.72119045593214,2
B2011-17,B2011-17,Slootdorp,001,001,"",6,"","",24.2,IHF,IHF,"","","",0.0563422101640571,kg N/ha-hr,"",17.2284693877551,10,"","","",,2.01253341471851,2
B2011-17,B2011-17,Slootdorp,001,001,"",7,"","",23.9,IHF,IHF,"","","",0.0417373293080227,kg N/ha-hr,"",16.7213402061856,10,"","","",,1.52522603813354,2
B2011-17,B2011-17,Slootdorp,002,002,"",1,"","",1,IHF,IHF,"","","",4.18476141829456,kg N/ha-hr,"",22.218,10,"","","",,2.83953995273546,2
B2011-17,B2011-17,Slootdorp,002,002,"",2,"","",2,IHF,IHF,"","","",4.36179663063675,kg N/ha-hr,"",23.4888888888889,10,"","","",,3.14005969193676,2
B2011-17,B2011-17,Slootdorp,002,002,"",3,"","",3.13333333333333,IHF,IHF,"","","",1.81115570258418,kg N/ha-hr,"",25.2876923076923,10,"","","",,2.91527501335992,2
B2011-17,B2011-17,Slootdorp,002,002,"",4,"","",2.71666666666667,IHF,IHF,"","","",0.636583016824957,kg N/ha-hr,"",22.5283333333333,10,"","","",,3.70113286572323,2
B2011-17,B2011-17,Slootdorp,002,002,"",5,"","",12.1666666666667,IHF,IHF,"","","",0.124933208659773,kg N/ha-hr,"",14.4622,10,"","","",,1.29466835301965,2
B2011-17,B2011-17,Slootdorp,002,002,"",6,"","",23.8333333333333,IHF,IHF,"","","",0.26468467466927,kg N/ha-hr,"",18.6834375,10,"","","",,2.73491874483695,2
B2011-17,B2011-17,Slootdorp,002,002,"",7,"","",24.2166666666667,IHF,IHF,"","","",0.102141700686263,kg N/ha-hr,"",17.2192857142857,10,"","","",,2.04784654925849,2
B2011-17,B2011-17,Slootdorp,002,002,"",8,"","",24.1166666666667,IHF,IHF,"","","",0.0465188931237447,kg N/ha-hr,"",16.6645918367347,10,"","","",,1.49540829465705,2
B2011-17,B2011-17,Slootdorp,003,003,"",1,"","",1.01666666666667,IHF,IHF,"","","",4.46361120076421,kg N/ha-hr,"",24.042,10,"","","",,3.26474605942117,2
B2011-17,B2011-17,Slootdorp,003,003,"",2,"","",1.91666666666667,IHF,IHF,"","","",2.16322045051823,kg N/ha-hr,"",25.5788888888889,10,"","","",,2.76818299241902,2
B2011-17,B2011-17,Slootdorp,003,003,"",3,"","",3.9,IHF,IHF,"","","",0.812148890999471,kg N/ha-hr,"",22.633125,10,"","","",,3.46431666351039,2
B2011-17,B2011-17,Slootdorp,003,003,"",4,"","",12.3166666666667,IHF,IHF,"","","",0.0798065205611365,kg N/ha-hr,"",14.2264705882353,10,"","","",,1.25216723444476,2
B2011-17,B2011-17,Slootdorp,003,003,"",5,"","",23.7833333333333,IHF,IHF,"","","",0.240885681460491,kg N/ha-hr,"",18.7097916666667,10,"","","",,2.72301063058211,2
B2011-17,B2011-17,Slootdorp,003,003,"",6,"","",24.25,IHF,IHF,"","","",0.0497648096428289,kg N/ha-hr,"",17.2331632653061,10,"","","",,2.00679359934394,2
B2011-17,B2011-17,Slootdorp,003,003,"",7,"","",23.8,IHF,IHF,"","","",0.0500822890523746,kg N/ha-hr,"",16.7383333333333,10,"","","",,1.53959173659223,2
B2011-17,B2011-17,Slootdorp,004,004,"",1,"","",0.966666666666667,IHF,IHF,"","","",3.11343255548045,kg N/ha-hr,"",22.542,10,"","","",,2.83497245562609,2
B2011-17,B2011-17,Slootdorp,004,004,"",2,"","",1.91666666666667,IHF,IHF,"","","",3.19314082167174,kg N/ha-hr,"",23.6333333333333,10,"","","",,3.20232180680291,2
B2011-17,B2011-17,Slootdorp,004,004,"",3,"","",3.2,IHF,IHF,"","","",1.38352931114404,kg N/ha-hr,"",25.2846153846154,10,"","","",,3.00210247305322,2
B2011-17,B2011-17,Slootdorp,004,004,"",4,"","",2.63333333333333,IHF,IHF,"","","",0.487325229686727,kg N/ha-hr,"",22.145,10,"","","",,3.69177006262874,2
B2011-17,B2011-17,Slootdorp,004,004,"",5,"","",12.1833333333333,IHF,IHF,"","","",0.122568647170168,kg N/ha-hr,"",14.331,10,"","","",,1.26517822953785,2
B2011-17,B2011-17,Slootdorp,004,004,"",6,"","",23.85,IHF,IHF,"","","",0.18603537039229,kg N/ha-hr,"",18.689375,10,"","","",,2.72607157819324,2
B2011-17,B2011-17,Slootdorp,004,004,"",7,"","",24.1833333333333,IHF,IHF,"","","",0.0666123200605099,kg N/ha-hr,"",17.2213265306123,10,"","","",,2.02625837749849,2
