project,experiment,field,plot_code,plot_code,replicate,shift,t_start,t_end,time.4,meas_tech,meas_tech_det,detect_lim,d_val,d_unit,flux,flux_unit,surf_pH,temp,air_temp_z,soil_temp,soil_temp_z,soil_surf_temp,radiation,wind2m
G1990-20,G1990-20,28-Duiven,028,028,"",9,"","",24.8,IHF,IHF,"","","",0.00937218653225806,kg N/ha-hr,"",10,10,"","","",6529,1.8
G1990-20,G1990-20,29-Duiven,029,029,"",1,"","",0.5,IHF,IHF,"","","",1.51050798,kg N/ha-hr,"",15.5,10,"","","",84,1.9
G1990-20,G1990-20,29-Duiven,029,029,"",2,"","",1,IHF,IHF,"","","",1.34632233,kg N/ha-hr,"",16.7,10,"","","",279,2.2
G1990-20,G1990-20,29-Duiven,029,029,"",3,"","",1.5,IHF,IHF,"","","",0.96322248,kg N/ha-hr,"",17.8,10,"","","",598,2.4
G1990-20,G1990-20,29-Duiven,029,029,"",4,"","",2.6,IHF,IHF,"","","",0.694631596153846,kg N/ha-hr,"",18.9,10,"","","",1034,2.1
G1990-20,G1990-20,29-Duiven,029,029,"",5,"","",3.9,IHF,IHF,"","","",0.269432861538462,kg N/ha-hr,"",19.1,10,"","","",1358,1.5
G1990-20,G1990-20,29-Duiven,029,029,"",6,"","",12.3,IHF,IHF,"","","",0.0640724487804878,kg N/ha-hr,"",13.6,10,"","","",1416,1
G1990-20,G1990-20,29-Duiven,029,029,"",7,"","",24.9,IHF,IHF,"","","",0.0804443746987952,kg N/ha-hr,"",13.8,10,"","","",3321,2.6
G1990-20,G1990-20,29-Duiven,029,029,"",8,"","",23.5,IHF,IHF,"","","",0.0335357923404255,kg N/ha-hr,"",12.9,10,"","","",5272,2.6
G1990-20,G1990-20,29-Duiven,029,029,"",9,"","",24.7,IHF,IHF,"","","",0.0132943846153846,kg N/ha-hr,"",10,10,"","","",6524,1.8
G1990-22,G1990-22,113-Zegveld,113,113,"",1,"","",0.6,IHF,IHF,"","","",4.187932,kg N/ha-hr,"",12.6,10,"","","",104,3
G1990-22,G1990-22,113-Zegveld,113,113,"",2,"","",1.1,IHF,IHF,"","","",3.17902110909091,kg N/ha-hr,"",13.9,10,"","","",360,2.6
G1990-22,G1990-22,113-Zegveld,113,113,"",3,"","",1.6,IHF,IHF,"","","",0.47114235,kg N/ha-hr,"",15.6,10,"","","",826,1.9
G1990-22,G1990-22,113-Zegveld,113,113,"",4,"","",3,IHF,IHF,"","","",0.29315524,kg N/ha-hr,"",17.5,10,"","","",1739,1.4
G1990-22,G1990-22,113-Zegveld,113,113,"",5,"","",4,IHF,IHF,"","","",0.07328881,kg N/ha-hr,"",18.6,10,"","","",2528,1.4
G1990-22,G1990-22,113-Zegveld,113,113,"",6,"","",12,IHF,IHF,"","","",0.0122148016666667,kg N/ha-hr,"",10.2,10,"","","",2644,0.9
G1990-22,G1990-22,113-Zegveld,113,113,"",7,"","",24.9,IHF,IHF,"","","",0.0311151574297189,kg N/ha-hr,"",14.4,10,"","","",5258,1.5
G1990-22,G1990-22,113-Zegveld,113,113,"",8,"","",23.8,IHF,IHF,"","","",0.0105578117647059,kg N/ha-hr,"",16.4,10,"","","",7453,1.6
G1990-22,G1990-22,113-Zegveld,113,113,"",9,"","",24,IHF,IHF,"","","",0.00610740083333333,kg N/ha-hr,"",19.3,10,"","","",9953,3
G1990-22,G1990-22,114-Zegveld,114,114,"",1,"","",0.5,IHF,IHF,"","","",0.724178,kg N/ha-hr,"",12.6,10,"","","",95,2.9
G1990-22,G1990-22,114-Zegveld,114,114,"",2,"","",1,IHF,IHF,"","","",0.6879691,kg N/ha-hr,"",13.8,10,"","","",318,2.6
G1990-22,G1990-22,114-Zegveld,114,114,"",3,"","",1.6,IHF,IHF,"","","",0.4752418125,kg N/ha-hr,"",15.3,10,"","","",736,2
G1990-22,G1990-22,114-Zegveld,114,114,"",4,"","",2.9,IHF,IHF,"","","",0.237230724137931,kg N/ha-hr,"",17.3,10,"","","",1646,1.4
G1990-22,G1990-22,114-Zegveld,114,114,"",5,"","",4.5,IHF,IHF,"","","",0.0804642222222222,kg N/ha-hr,"",18.5,10,"","","",2547,1.5
G1990-22,G1990-22,114-Zegveld,114,114,"",6,"","",11.7,IHF,IHF,"","","",0.00309477777777778,kg N/ha-hr,"",10.2,10,"","","",2646,0.9
G1990-22,G1990-22,114-Zegveld,114,114,"",7,"","",25.1,IHF,IHF,"","","",0.0288517131474104,kg N/ha-hr,"",14.4,10,"","","",5269,1.5
G1990-22,G1990-22,114-Zegveld,114,114,"",8,"","",23.9,IHF,IHF,"","","",0.00151501673640167,kg N/ha-hr,"",16.4,10,"","","",7469,1.6
G1990-22,G1990-22,114-Zegveld,114,114,"",9,"","",24.1,IHF,IHF,"","","",0.0180293278008299,kg N/ha-hr,"",19.3,10,"","","",9570,3
G1990-23,G1990-23,30-Duiven,030,030,"",1,"","",0.5,IHF,IHF,"","","",0.8524179,kg N/ha-hr,"",14.8,10,"","","",113,2.5
G1990-23,G1990-23,30-Duiven,030,030,"",2,"","",1.1,IHF,IHF,"","","",1.12364177727273,kg N/ha-hr,"",16.1,10,"","","",388,2.4
G1990-23,G1990-23,30-Duiven,030,030,"",3,"","",1.5,IHF,IHF,"","","",0.62510646,kg N/ha-hr,"",17.8,10,"","","",838,1.6
G1990-23,G1990-23,30-Duiven,030,030,"",4,"","",3,IHF,IHF,"","","",0.48303681,kg N/ha-hr,"",18.6,10,"","","",1385,2.2
G1990-23,G1990-23,30-Duiven,030,030,"",5,"","",4.3,IHF,IHF,"","","",0.109030196511628,kg N/ha-hr,"",18.4,10,"","","",1724,0.9
G1990-23,G1990-23,30-Duiven,030,030,"",6,"","",11.2,IHF,IHF,"","","",0.0456652446428572,kg N/ha-hr,"",12.8,10,"","","",1768,0.5
G1990-23,G1990-23,30-Duiven,030,030,"",7,"","",25.7,IHF,IHF,"","","",0.0713112250972763,kg N/ha-hr,"",14.4,10,"","","",3054,2.9
G1990-23,G1990-23,30-Duiven,030,030,"",8,"","",23.3,IHF,IHF,"","","",0.000182922296137339,kg N/ha-hr,"",12.7,10,"","","",3809,1.4
G1990-23,G1990-23,31-Duiven,031,031,"",1,"","",0.5,IHF,IHF,"","","",5.30549217,kg N/ha-hr,"",15.5,10,"","","",125,2.4
G1990-23,G1990-23,31-Duiven,031,031,"",2,"","",1.1,IHF,IHF,"","","",3.2154498,kg N/ha-hr,"",16.7,10,"","","",414,2.2
G1990-23,G1990-23,31-Duiven,031,031,"",3,"","",1.5,IHF,IHF,"","","",2.35799652,kg N/ha-hr,"",17.9,10,"","","",825,1.7
G1990-23,G1990-23,31-Duiven,031,031,"",4,"","",3.1,IHF,IHF,"","","",1.68551804032258,kg N/ha-hr,"",18.5,10,"","","",1344,2.1
G1990-23,G1990-23,31-Duiven,031,031,"",5,"","",3.7,IHF,IHF,"","","",0.412794231081081,kg N/ha-hr,"",18.5,10,"","","",1648,0.8
G1990-23,G1990-23,31-Duiven,031,031,"",6,"","",11.7,IHF,IHF,"","","",0.206118576923077,kg N/ha-hr,"",12.9,10,"","","",1715,0.5
G1990-23,G1990-23,31-Duiven,031,031,"",7,"","",25.1,IHF,IHF,"","","",0.220982107768924,kg N/ha-hr,"",14.4,10,"","","",2977,2.9
G1990-23,G1990-23,31-Duiven,031,031,"",8,"","",23.6,IHF,IHF,"","","",0.0204371809322034,kg N/ha-hr,"",12.7,10,"","","",3737,1.4
G1990-23,G1990-23,32-Duiven,032,032,"",1,"","",0.5,IHF,IHF,"","","",41.23909965,kg N/ha-hr,"",15.4,10,"","","",118,2.4
G1990-23,G1990-23,32-Duiven,032,032,"",2,"","",1.1,IHF,IHF,"","","",19.3978578181818,kg N/ha-hr,"",16.5,10,"","","",398,2.3
G1990-23,G1990-23,32-Duiven,032,032,"",3,"","",1.5,IHF,IHF,"","","",6.77059845,kg N/ha-hr,"",17.9,10,"","","",825,1.7
G1990-23,G1990-23,32-Duiven,032,032,"",4,"","",3,IHF,IHF,"","","",2.29106109166667,kg N/ha-hr,"",18.6,10,"","","",1347,2.2
G1990-23,G1990-23,32-Duiven,032,032,"",5,"","",3.2,IHF,IHF,"","","",0.3526353359375,kg N/ha-hr,"",18.6,10,"","","",1627,0.9
G1990-23,G1990-23,32-Duiven,032,032,"",6,"","",12.3,IHF,IHF,"","","",0.0834022967479675,kg N/ha-hr,"",13.2,10,"","","",1726,0.5
G1990-23,G1990-23,32-Duiven,032,032,"",7,"","",24.4,IHF,IHF,"","","",0.260666358606557,kg N/ha-hr,"",14.5,10,"","","",2979,2.9
G1990-23,G1990-23,32-Duiven,032,032,"",8,"","",24.3,IHF,IHF,"","","",0.0675455637860082,kg N/ha-hr,"",12.7,10,"","","",3748,1.5
G1990-23,G1990-23,33-Duiven,033,033,"",1,"","",0.5,IHF,IHF,"","","",1.8885199,kg N/ha-hr,"",14.8,10,"","","",112,2.5
G1990-23,G1990-23,33-Duiven,033,033,"",2,"","",1,IHF,IHF,"","","",1.416389925,kg N/ha-hr,"",16,10,"","","",358,2.4
G1990-23,G1990-23,33-Duiven,033,033,"",3,"","",1.5,IHF,IHF,"","","",1.00721061333333,kg N/ha-hr,"",17.6,10,"","","",811,1.6
G1990-23,G1990-23,33-Duiven,033,033,"",4,"","",3,IHF,IHF,"","","",0.912784618333333,kg N/ha-hr,"",18.6,10,"","","",1349,2.2
G1990-23,G1990-23,33-Duiven,033,033,"",5,"","",3.9,IHF,IHF,"","","",0.121058967948718,kg N/ha-hr,"",18.5,10,"","","",1707,0.9
G1990-23,G1990-23,33-Duiven,033,033,"",6,"","",11.8,IHF,IHF,"","","",0.0720198266949153,kg N/ha-hr,"",13.1,10,"","","",1777,0.5
G1990-23,G1990-23,33-Duiven,033,033,"",7,"","",24.9,IHF,IHF,"","","",0.113766259036145,kg N/ha-hr,"",14.4,10,"","","",3047,2.9
G1990-23,G1990-23,33-Duiven,033,033,"",8,"","",24.1,IHF,IHF,"","","",0.000391809107883817,kg N/ha-hr,"",12.7,10,"","","",3813,1.4
G1990-24,G1990-24,12-Luttenberg,012,012,"",1,"","",0.5,IHF,IHF,"","","",2.100065814,kg N/ha-hr,"",12.9,10,"","","",42,0.9
G1990-24,G1990-24,12-Luttenberg,012,012,"",2,"","",1,IHF,IHF,"","","",1.92863187,kg N/ha-hr,"",13.4,10,"","","",156,1
G1990-24,G1990-24,12-Luttenberg,012,012,"",3,"","",1.5,IHF,IHF,"","","",0.757166586,kg N/ha-hr,"",13.9,10,"","","",333,0.9
G1990-24,G1990-24,12-Luttenberg,012,012,"",4,"","",3.1,IHF,IHF,"","","",0.380196246774194,kg N/ha-hr,"",13.6,10,"","","",604,1.4
G1990-24,G1990-24,12-Luttenberg,012,012,"",5,"","",3.2,IHF,IHF,"","","",0.227685706875,kg N/ha-hr,"",13.4,10,"","","",770,2.7
G1990-24,G1990-24,12-Luttenberg,012,012,"",6,"","",11.6,IHF,IHF,"","","",0.0350996221551724,kg N/ha-hr,"",11.7,10,"","","",800,1
G1990-24,G1990-24,12-Luttenberg,012,012,"",7,"","",24.9,IHF,IHF,"","","",0.0240971407228916,kg N/ha-hr,"",13.1,10,"","","",2170,1.8
G1990-24,G1990-24,12-Luttenberg,012,012,"",8,"","",23.9,IHF,IHF,"","","",0.00537972627615063,kg N/ha-hr,"",13.2,10,"","","",3642,1.7
G1990-24,G1990-24,12-Luttenberg,012,012,"",9,"","",24.1,IHF,IHF,"","","",0.0044459010373444,kg N/ha-hr,"",12.4,10,"","","",5069,1
G1990-24,G1990-24,14-Luttenberg,014,014,"",1,"","",0.5,IHF,IHF,"","","",0.0883338,kg N/ha-hr,"",13.1,10,"","","",50,1.1
G1990-24,G1990-24,14-Luttenberg,014,014,"",2,"","",1,IHF,IHF,"","","",0.0441669,kg N/ha-hr,"",13.6,10,"","","",165,1
G1990-24,G1990-24,14-Luttenberg,014,014,"",3,"","",1.5,IHF,IHF,"","","",0.0294446,kg N/ha-hr,"",13.9,10,"","","",334,1
G1990-24,G1990-24,14-Luttenberg,014,014,"",4,"","",3,IHF,IHF,"","","",0.0736115,kg N/ha-hr,"",13.6,10,"","","",593,1.5
G1990-24,G1990-24,14-Luttenberg,014,014,"",5,"","",3,IHF,IHF,"","","",0.0736115,kg N/ha-hr,"",13.4,10,"","","",744,2.6
G1990-24,G1990-24,14-Luttenberg,014,014,"",6,"","",11.3,IHF,IHF,"","","",0.0195428761061947,kg N/ha-hr,"",11.7,10,"","","",770,1
G1990-24,G1990-24,14-Luttenberg,014,014,"",7,"","",25.1,IHF,IHF,"","","",0.0246349243027889,kg N/ha-hr,"",13.1,10,"","","",2124,1.8
G1990-24,G1990-24,14-Luttenberg,014,014,"",8,"","",24,IHF,IHF,"","","",0.0128820125,kg N/ha-hr,"",13.2,10,"","","",3612,1.7
G1990-24,G1990-24,14-Luttenberg,014,014,"",9,"","",24.2,IHF,IHF,"","","",0.000182507851239669,kg N/ha-hr,"",12.4,10,"","","",5049,1
G1990-24,G1990-24,34-Duiven,034,034,"",1,"","",0.5,IHF,IHF,"","","",1.8298368,kg N/ha-hr,"",14.2,10,"","","",44,1.7
G1990-24,G1990-24,34-Duiven,034,034,"",2,"","",1,IHF,IHF,"","","",1.8779904,kg N/ha-hr,"",14.9,10,"","","",200,1.6
G1990-24,G1990-24,34-Duiven,034,034,"",3,"","",1.5,IHF,IHF,"","","",1.3804032,kg N/ha-hr,"",14.6,10,"","","",370,2
G1990-24,G1990-24,34-Duiven,034,034,"",4,"","",3,IHF,IHF,"","","",1.0272768,kg N/ha-hr,"",14.9,10,"","","",684,2.3
G1990-24,G1990-24,34-Duiven,034,034,"",5,"","",4.2,IHF,IHF,"","","",0.561792,kg N/ha-hr,"",15.2,10,"","","",855,2.4
G1990-24,G1990-24,34-Duiven,034,034,"",6,"","",11.6,IHF,IHF,"","","",0.124535172413793,kg N/ha-hr,"",10.9,10,"","","",919,1.1
G1990-24,G1990-24,34-Duiven,034,034,"",7,"","",24.7,IHF,IHF,"","","",0.113073230769231,kg N/ha-hr,"",12.6,10,"","","",2308,1.3
G1990-24,G1990-24,34-Duiven,034,034,"",8,"","",24.2,IHF,IHF,"","","",0.0238778181818182,kg N/ha-hr,"",13.1,10,"","","",3537,1
G1990-24,G1990-24,34-Duiven,034,034,"",9,"","",24.7,IHF,IHF,"","","",0.0116972307692308,kg N/ha-hr,"",13,10,"","","",5102,1.1
G1990-24,G1990-24,35-Duiven,035,035,"",1,"","",0.5,IHF,IHF,"","","",0.5411808,kg N/ha-hr,"",14.7,10,"","","",70,1.7
G1990-24,G1990-24,35-Duiven,035,035,"",2,"","",1,IHF,IHF,"","","",0.3889737,kg N/ha-hr,"",15,10,"","","",194,1.9
G1990-24,G1990-24,35-Duiven,035,035,"",3,"","",1.5,IHF,IHF,"","","",0.3720618,kg N/ha-hr,"",14.5,10,"","","",255,2.3
G1990-24,G1990-24,35-Duiven,035,035,"",4,"","",3,IHF,IHF,"","","",0.2480412,kg N/ha-hr,"",15.3,10,"","","",622,2.3
G1990-24,G1990-24,35-Duiven,035,035,"",5,"","",3.9,IHF,IHF,"","","",0.117082384615385,kg N/ha-hr,"",15,10,"","","",771,2.3
G1990-24,G1990-24,35-Duiven,035,035,"",6,"","",11.7,IHF,IHF,"","","",0.0260183076923077,kg N/ha-hr,"",10.8,10,"","","",839,1
G1990-24,G1990-24,35-Duiven,035,035,"",7,"","",24.5,IHF,IHF,"","","",0.0144959142857143,kg N/ha-hr,"",12.7,10,"","","",2230,1.3
G1990-24,G1990-24,35-Duiven,035,035,"",8,"","",23.7,IHF,IHF,"","","",0.00642224050632912,kg N/ha-hr,"",13.1,10,"","","",3435,1
G1990-24,G1990-24,35-Duiven,035,035,"",9,"","",24.7,IHF,IHF,"","","",0.00547753846153846,kg N/ha-hr,"",13,10,"","","",5007,1.1
G1990-24,G1990-24,36-Duiven,036,036,"",1,"","",0.5,IHF,IHF,"","","",12.37398272,kg N/ha-hr,"",14.7,10,"","","",42,1.7
G1990-24,G1990-24,36-Duiven,036,036,"",2,"","",1.1,IHF,IHF,"","","",8.32059694545455,kg N/ha-hr,"",15,10,"","","",200,1.6
G1990-24,G1990-24,36-Duiven,036,036,"",3,"","",1.2,IHF,IHF,"","","",2.556608,kg N/ha-hr,"",14.5,10,"","","",342,2
G1990-24,G1990-24,36-Duiven,036,036,"",4,"","",3.1,IHF,IHF,"","","",0.461838864516129,kg N/ha-hr,"",15.3,10,"","","",684,2.3
G1990-24,G1990-24,36-Duiven,036,036,"",5,"","",4.4,IHF,IHF,"","","",0.418354036363636,kg N/ha-hr,"",15,10,"","","",865,2.4
G1990-24,G1990-24,36-Duiven,036,036,"",6,"","",11.6,IHF,IHF,"","","",0.0440794482758621,kg N/ha-hr,"",10.8,10,"","","",927,1.1
G1990-24,G1990-24,36-Duiven,036,036,"",7,"","",24.8,IHF,IHF,"","","",0.0680387612903226,kg N/ha-hr,"",12.7,10,"","","",2320,1.3
G1990-24,G1990-24,36-Duiven,036,036,"",8,"","",24.6,IHF,IHF,"","","",0.0332566894308943,kg N/ha-hr,"",13.1,10,"","","",3577,1
G1990-24,G1990-24,36-Duiven,036,036,"",9,"","",24.2,IHF,IHF,"","","",0.0253547900826446,kg N/ha-hr,"",13,10,"","","",5111,1.1
G1990-24,G1990-24,37-Duiven,037,037,"",1,"","",0.5,IHF,IHF,"","","",4.64646782,kg N/ha-hr,"",14.7,10,"","","",75,1.6
G1990-24,G1990-24,37-Duiven,037,037,"",2,"","",1,IHF,IHF,"","","",2.05721476,kg N/ha-hr,"",15.1,10,"","","",199,1.7
G1990-24,G1990-24,37-Duiven,037,037,"",3,"","",1.5,IHF,IHF,"","","",0.67391518,kg N/ha-hr,"",14.5,10,"","","",255,2.2
G1990-24,G1990-24,37-Duiven,037,037,"",4,"","",3,IHF,IHF,"","","",1.2414227,kg N/ha-hr,"",15.2,10,"","","",635,2.3
G1990-24,G1990-24,37-Duiven,037,037,"",5,"","",3.9,IHF,IHF,"","","",0.1773461,kg N/ha-hr,"",15,10,"","","",783,2.3
G1990-24,G1990-24,37-Duiven,037,037,"",6,"","",11.6,IHF,IHF,"","","",0.0168173025862069,kg N/ha-hr,"",10.8,10,"","","",848,1.1
G1990-24,G1990-24,37-Duiven,037,037,"",7,"","",24.6,IHF,IHF,"","","",0.0209066540650407,kg N/ha-hr,"",12.7,10,"","","",2241,1.3
G1990-24,G1990-24,37-Duiven,037,037,"",8,"","",24.2,IHF,IHF,"","","",0.00806118636363636,kg N/ha-hr,"",13.1,10,"","","",3475,1
G1990-24,G1990-24,37-Duiven,037,037,"",9,"","",24.3,IHF,IHF,"","","",0.00583855473251029,kg N/ha-hr,"",13,10,"","","",5020,1.1
G1990-25,G1990-25,38-Duiven,038,038,"",1,"","",0.5,IHF,IHF,"","","",12.753312,kg N/ha-hr,"",20.6,10,"","","",69,3.8
G1990-25,G1990-25,38-Duiven,038,038,"",2,"","",1.1,IHF,IHF,"","","",4.4235264,kg N/ha-hr,"",21.2,10,"","","",201,3.8
G1990-25,G1990-25,38-Duiven,038,038,"",3,"","",1.4,IHF,IHF,"","","",1.41547748571429,kg N/ha-hr,"",21.1,10,"","","",381,3.5
G1990-25,G1990-25,38-Duiven,038,038,"",4,"","",3.1,IHF,IHF,"","","",0.436713909677419,kg N/ha-hr,"",19.9,10,"","","",609,3.5
G1990-25,G1990-25,38-Duiven,038,038,"",5,"","",3.5,IHF,IHF,"","","",0.15696384,kg N/ha-hr,"",17.4,10,"","","",722,2.3
G1990-25,G1990-25,38-Duiven,038,038,"",6,"","",11,IHF,IHF,"","","",0.02140416,kg N/ha-hr,"",14.4,10,"","","",762,0.8
G1990-25,G1990-25,38-Duiven,038,038,"",7,"","",25.2,IHF,IHF,"","","",0.0109002666666667,kg N/ha-hr,"",16,10,"","","",1906,2.3
G1990-25,G1990-25,38-Duiven,038,038,"",8,"","",23.5,IHF,IHF,"","","",0.0108538825531915,kg N/ha-hr,"",15.7,10,"","","",3743,3
G1990-25,G1990-25,38-Duiven,038,038,"",9,"","",24.3,IHF,IHF,"","","",0.028259950617284,kg N/ha-hr,"",13.9,10,"","","",4835,3.6
G1990-26,G1990-26,15-Luttenberg,015,015,"",1,"","",0.5,IHF,IHF,"","","",7.099090992,kg N/ha-hr,"",20.9,10,"","","",90,2.6
G1990-26,G1990-26,15-Luttenberg,015,015,"",2,"","",1,IHF,IHF,"","","",2.989090944,kg N/ha-hr,"",21.9,10,"","","",307,2.4
G1990-26,G1990-26,15-Luttenberg,015,015,"",3,"","",1.5,IHF,IHF,"","","",1.079393952,kg N/ha-hr,"",22.8,10,"","","",694,2.3
G1990-26,G1990-26,15-Luttenberg,015,015,"",4,"","",3,IHF,IHF,"","","",0.442828288,kg N/ha-hr,"",24.7,10,"","","",1360,2
G1990-26,G1990-26,15-Luttenberg,015,015,"",5,"","",3.7,IHF,IHF,"","","",0.129033580540541,kg N/ha-hr,"",25.6,10,"","","",1934,1.8
G1990-26,G1990-26,15-Luttenberg,015,015,"",6,"","",12.1,IHF,IHF,"","","",0.036025545123967,kg N/ha-hr,"",19.1,10,"","","",2010,1.9
G1990-26,G1990-26,15-Luttenberg,015,015,"",7,"","",25.1,IHF,IHF,"","","",0.00744295553784861,kg N/ha-hr,"",19.4,10,"","","",3354,2
G1990-26,G1990-26,15-Luttenberg,015,015,"",8,"","",24.2,IHF,IHF,"","","",8.57751074380165e-05,kg N/ha-hr,"",15,10,"","","",5276,2.7
G1990-26,G1990-26,15-Luttenberg,015,015,"",9,"","",24.3,IHF,IHF,"","","",8.54221234567901e-05,kg N/ha-hr,"",17.7,10,"","","",7018,1.9
G1990-26,G1990-26,17-Luttenberg,017,017,"",1,"","",0.5,IHF,IHF,"","","",0.519,kg N/ha-hr,"",20.9,10,"","","",96,2.6
G1990-26,G1990-26,17-Luttenberg,017,017,"",2,"","",1.1,IHF,IHF,"","","",0.566181818181818,kg N/ha-hr,"",21.9,10,"","","",139,2.4
G1990-26,G1990-26,17-Luttenberg,017,017,"",3,"","",1.5,IHF,IHF,"","","",0.6228,kg N/ha-hr,"",23.1,10,"","","",702,2.3
G1990-26,G1990-26,17-Luttenberg,017,017,"",4,"","",3.1,IHF,IHF,"","","",0.385064516129032,kg N/ha-hr,"",24.9,10,"","","",1393,2
G1990-26,G1990-26,17-Luttenberg,017,017,"",5,"","",4.4,IHF,IHF,"","","",0.318477272727273,kg N/ha-hr,"",25.1,10,"","","",1986,2
G1990-26,G1990-26,17-Luttenberg,017,017,"",6,"","",11.6,IHF,IHF,"","","",0.0134224137931035,kg N/ha-hr,"",18.8,10,"","","",2016,1.8
G1990-26,G1990-26,17-Luttenberg,017,017,"",7,"","",25,IHF,IHF,"","","",0.01038,kg N/ha-hr,"",19.4,10,"","","",3364,2.1
G1990-26,G1990-26,17-Luttenberg,017,017,"",8,"","",23.9,IHF,IHF,"","","",0.000217154811715481,kg N/ha-hr,"",15,10,"","","",5279,2.7
G1990-26,G1990-26,17-Luttenberg,017,017,"",9,"","",24.3,IHF,IHF,"","","",0.00021358024691358,kg N/ha-hr,"",17.7,10,"","","",7021,1.9
G1990-27,G1990-27,40-Zegveld,040,040,"",1,"","",0.5,IHF,IHF,"","","",4.217505786,kg N/ha-hr,"",15.8,10,"","","",87,2.7
G1990-27,G1990-27,40-Zegveld,040,040,"",2,"","",1,IHF,IHF,"","","",3.442494039,kg N/ha-hr,"",16.6,10,"","","",226,2.7
G1990-27,G1990-27,40-Zegveld,040,040,"",3,"","",1.7,IHF,IHF,"","","",0.402878883529412,kg N/ha-hr,"",15.6,10,"","","",449,2
G1990-27,G1990-27,40-Zegveld,040,040,"",4,"","",2.9,IHF,IHF,"","","",0.22374036,kg N/ha-hr,"",15.4,10,"","","",803,2.3
G1990-27,G1990-27,40-Zegveld,040,040,"",5,"","",3.6,IHF,IHF,"","","",0.270352935,kg N/ha-hr,"",16.8,10,"","","",1084,3.4
G1990-27,G1990-27,40-Zegveld,040,040,"",6,"","",10.8,IHF,IHF,"","","",0.00667538111111111,kg N/ha-hr,"",8.6,10,"","","",1604,1
G1990-27,G1990-27,40-Zegveld,040,040,"",7,"","",25.3,IHF,IHF,"","","",0.0876242714229249,kg N/ha-hr,"",15,10,"","","",2708,5.4
G1990-27,G1990-27,40-Zegveld,040,040,"",8,"","",24.1,IHF,IHF,"","","",0.0157051497510373,kg N/ha-hr,"",14.1,10,"","","",3760,6
G1990-27,G1990-27,40-Zegveld,040,040,"",9,"","",23.7,IHF,IHF,"","","",7.60486455696203e-05,kg N/ha-hr,"",13.7,10,"","","",5137,4.3
G1990-29,G1990-29,41-Duiven,041,041,"",1,"","",0.5,IHF,IHF,"","","",4.75885824,kg N/ha-hr,"",17.2,10,"","","",71,1.1
G1990-29,G1990-29,41-Duiven,041,041,"",2,"","",1.1,IHF,IHF,"","","",1.99412383636364,kg N/ha-hr,"",17.7,10,"","","",260,2
G1990-29,G1990-29,41-Duiven,041,041,"",3,"","",1.5,IHF,IHF,"","","",0.73117874,kg N/ha-hr,"",18.7,10,"","","",737,2.8
G1990-29,G1990-29,41-Duiven,041,041,"",4,"","",3,IHF,IHF,"","","",0.22926791,kg N/ha-hr,"",19.3,10,"","","",1156,2
G1990-29,G1990-29,41-Duiven,041,041,"",5,"","",2.6,IHF,IHF,"","","",0.09294645,kg N/ha-hr,"",18.4,10,"","","",1390,3.2
G1990-29,G1990-29,41-Duiven,041,041,"",6,"","",11.4,IHF,IHF,"","","",0.0130451157894737,kg N/ha-hr,"",15.2,10,"","","",1442,1
G1990-29,G1990-29,41-Duiven,041,041,"",7,"","",25.1,IHF,IHF,"","","",0.0214776657370518,kg N/ha-hr,"",15.7,10,"","","",3297,5.3
G1990-29,G1990-29,41-Duiven,041,041,"",8,"","",23.9,IHF,IHF,"","","",0.0334451661087866,kg N/ha-hr,"",18.3,10,"","","",6060,6
G1990-29,G1990-29,41-Duiven,041,041,"",9,"","",24.1,IHF,IHF,"","","",0.00154267966804979,kg N/ha-hr,"",21.3,10,"","","",8379,4.3
G1990-30,G1990-30,42-Duiven,042,042,"",1,"","",0.5,IHF,IHF,"","","",8.88261492,kg N/ha-hr,"",15.4,10,"","","",18,2.5
G1990-30,G1990-30,42-Duiven,042,042,"",2,"","",1.1,IHF,IHF,"","","",4.70256084,kg N/ha-hr,"",16,10,"","","",109,2.7
G1990-30,G1990-30,42-Duiven,042,042,"",3,"","",1.4,IHF,IHF,"","","",1.72924856285714,kg N/ha-hr,"",16.4,10,"","","",216,3.4
G1990-30,G1990-30,42-Duiven,042,042,"",4,"","",3,IHF,IHF,"","","",0.342532209333333,kg N/ha-hr,"",16,10,"","","",399,2.6
G1990-30,G1990-30,42-Duiven,042,042,"",5,"","",3.1,IHF,IHF,"","","",0.11236704516129,kg N/ha-hr,"",15.9,10,"","","",553,1.7
G1990-30,G1990-30,42-Duiven,042,042,"",6,"","",11.9,IHF,IHF,"","","",0.0175632524369748,kg N/ha-hr,"",13.7,10,"","","",596,0.8
G1990-30,G1990-30,42-Duiven,042,042,"",7,"","",24.9,IHF,IHF,"","","",0.0174868393574297,kg N/ha-hr,"",15.2,10,"","","",1601,1.4
G1990-30,G1990-30,42-Duiven,042,042,"",8,"","",24,IHF,IHF,"","","",0.0159654843333333,kg N/ha-hr,"",18.8,10,"","","",3848,2.2
G1990-30,G1990-30,42-Duiven,042,042,"",9,"","",24.2,IHF,IHF,"","","",0.00431823768595041,kg N/ha-hr,"",22.3,10,"","","",6091,2.1
G1990-31,G1990-31,43-Duiven,043,043,"",1,"","",0.5,IHF,IHF,"","","",15.722225064,kg N/ha-hr,"",23.6,10,"","","",95,2.1
